2023-06-29 16:03:03,346 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-06-29 16:30:10,142 OK[op=GET_METADATA, key=key1, user=om] 
2023-06-29 16:30:10,959 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-06-29 16:30:21,310 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10352ms] 
2023-06-29 16:30:24,009 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:30:32,307 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21349ms] 
2023-06-29 16:30:34,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10298ms] 
2023-06-29 16:30:45,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=21298ms] 
2023-06-29 16:30:56,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=32298ms] 
2023-06-29 16:31:49,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:31:59,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10213ms] 
2023-06-29 16:32:09,689 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20595ms] 
2023-06-29 16:32:09,707 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=18ms] 
2023-06-29 16:32:20,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=31213ms] 
2023-06-29 16:32:31,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=42213ms] 
2023-06-29 16:32:42,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=53213ms] 
2023-06-29 16:32:53,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=64213ms] 
2023-06-29 16:33:19,438 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:33:30,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10869ms] 
2023-06-29 16:33:58,518 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:34:09,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10789ms] 
2023-06-29 16:34:20,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21789ms] 
2023-06-29 16:34:41,299 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:34:51,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10008ms] 
2023-06-29 16:35:02,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21008ms] 
2023-06-29 16:35:12,757 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=2ms] 
2023-06-29 16:35:23,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10552ms] 
2023-06-29 16:35:34,973 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:35:45,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10334ms] 
2023-06-29 16:35:56,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21334ms] 
2023-06-29 16:36:07,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=32334ms] 
2023-06-29 16:36:18,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=43334ms] 
2023-06-29 16:37:26,597 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:37:37,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10710ms] 
2023-06-29 16:37:48,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=21710ms] 
2023-06-29 16:37:58,729 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=32132ms] 
2023-06-29 16:37:58,731 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:38:09,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=42710ms] 
2023-06-29 16:38:19,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=52710ms] 
2023-06-29 16:38:47,974 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 16:38:58,307 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10333ms] 
