2024-03-23 15:02:18,040 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1711206137999, modificationTime=1711206137999, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854773504, updateID=9} | ret=SUCCESS |  
2024-03-23 15:02:18,158 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1711206138133, bucketEncryptionKey=null, modificationTime=1711206138133, usedBytes=0, usedNamespace=0, owner=testuser, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1} | ret=SUCCESS |  
2024-03-23 15:02:18,545 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:20,686 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:26,289 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=268435456, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:26,367 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=0} | ret=SUCCESS |  
2024-03-23 15:02:31,472 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=vol1, bucket=ombg0, bucketLayout=LEGACY, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1711206151456, bucketEncryptionKey=null, modificationTime=1711206151456, usedBytes=0, usedNamespace=0, owner=null, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1} | ret=SUCCESS |  
2024-03-23 15:02:36,786 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=volume1, creationTime=1711206156766, modificationTime=1711206156766, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854769920, updateID=23} | ret=SUCCESS |  
2024-03-23 15:02:41,039 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=volume1, bucket=bucket-fso, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1711206161023, bucketEncryptionKey=null, modificationTime=1711206161023, usedBytes=0, usedNamespace=0, owner=testuser, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1} | ret=SUCCESS |  
2024-03-23 15:02:45,319 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=volume1, bucket=bucket-obj, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1711206165307, bucketEncryptionKey=null, modificationTime=1711206165307, usedBytes=0, usedNamespace=0, owner=testuser, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1} | ret=SUCCESS |  
2024-03-23 15:02:49,877 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=vol1, bucket=bucket-fso, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1711206169857, bucketEncryptionKey=null, modificationTime=1711206169857, usedBytes=0, usedNamespace=0, owner=testuser, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1} | ret=SUCCESS |  
2024-03-23 15:02:55,339 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000007, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,391 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000001, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,407 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000000, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,434 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000006, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,448 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000002, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,459 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000008, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,473 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000004, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,477 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000009, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,481 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000005, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:55,487 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000003, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,160 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000002, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,167 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000001, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,186 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000000, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,210 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000006, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,254 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000010, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,296 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000011, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,345 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000012, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,360 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000004, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,381 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000008, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,386 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000003, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,407 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000013, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,435 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000007, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,488 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000009, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,588 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000015, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,590 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000010, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,620 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000014, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,627 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000016, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,700 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000005, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,716 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000012, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,753 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000017, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,768 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000011, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,788 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000018, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,805 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000013, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,927 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000015, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,942 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000019, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:57,959 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000014, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:57,981 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000016, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,009 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000021, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,030 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000020, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,074 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000017, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,089 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000022, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,172 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000023, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,212 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000024, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,254 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000018, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,263 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000026, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,290 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000025, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,368 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000027, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
2024-03-23 15:02:58,385 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000019, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,415 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000021, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,449 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000020, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,454 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=volume1, bucket=bucket-fso, key=0000000000000000022, dataSize=4096, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2024-03-23 15:02:58,493 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_FILE {volume=volume1, bucket=bucket-fso, key=0000000000000000028, dataSize=4096, replicationType=NONE} | ret=SUCCESS |  
