2023-07-20 05:34:54,710 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-20 05:34:57,621 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-20 05:34:58,369 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=f1ae116b-3cfe-4c69-bc9b-8647d53181e0(ozonesecure-ha_datanode2_1.ozonesecure-ha_ozone_net/172.25.0.103)} | ret=SUCCESS |  
2023-07-20 05:34:58,893 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2023-07-20 05:34:59,469 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f1ae116b-3cfe-4c69-bc9b-8647d53181e0, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:01,077 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=5d375845-7cfb-4cc5-b675-b0cf00f1e23b(ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net/172.25.0.104)} | ret=SUCCESS |  
2023-07-20 05:35:02,445 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=612e6372-0706-422c-84e9-0ad32dbd269f(ozonesecure-ha_datanode1_1.ozonesecure-ha_ozone_net/172.25.0.102)} | ret=SUCCESS |  
2023-07-20 05:35:03,001 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=5d375845-7cfb-4cc5-b675-b0cf00f1e23b, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:04,408 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=612e6372-0706-422c-84e9-0ad32dbd269f, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:06,347 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=5d375845-7cfb-4cc5-b675-b0cf00f1e23b, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:07,356 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=612e6372-0706-422c-84e9-0ad32dbd269f, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:07,559 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=5d375845-7cfb-4cc5-b675-b0cf00f1e23b, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:08,299 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=612e6372-0706-422c-84e9-0ad32dbd269f, command=[]} | ret=SUCCESS |  
2023-07-20 05:35:12,791 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=5d375845-7cfb-4cc5-b675-b0cf00f1e23b, command=[]} | ret=SUCCESS |  
