2024-03-11 15:26:40,427 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:41,664 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:41,779 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-11 15:26:42,668 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:43,672 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:44,675 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:45,678 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:46,681 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:47,684 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:48,686 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:49,689 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-11 15:26:50,618 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-11 15:26:50,692 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
