2023-09-13 07:51:46,606 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-13 07:51:46,703 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,699 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,703 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,701 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,702 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,703 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,716 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,739 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,764 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:46,893 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 07:51:50,660 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.6 | op=REGISTER {datanodeDetails=452c231d-e582-4d3d-a7dc-f1983ffb8814(2e92b25e08e4/172.24.0.6)} | ret=SUCCESS |  
2023-09-13 07:51:50,783 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.10 | op=REGISTER {datanodeDetails=ec1cd411-47a3-4147-b55e-6a95bd10dd25(52022ab27b6d/172.24.0.10)} | ret=SUCCESS |  
2023-09-13 07:51:50,998 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.9 | op=REGISTER {datanodeDetails=f4cb05f9-9ee0-49b6-966f-c0b17e6e2074(4780dac4d4f9/172.24.0.9)} | ret=SUCCESS |  
2023-09-13 07:51:51,077 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=REGISTER {datanodeDetails=edc3bf64-c8b1-4fe8-9c99-f9a18837c238(9fe4447d9c16/172.24.0.13)} | ret=SUCCESS |  
