2026-03-03 15:24:29,248 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:30,355 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:31,358 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:32,362 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:32,652 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.9 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-03-03 15:24:33,364 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:34,370 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:35,374 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:36,479 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:37,481 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:38,484 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:39,487 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:40,491 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:41,493 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-03-03 15:24:42,496 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
