2026-02-11 18:23:16,611 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-11 18:23:24,866 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-11 18:23:24,920 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-11 18:23:31,679 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-11 18:23:32,509 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-bac3bfc4-d6b2-497c-aede-183d176ad488","scmId":"a754e145-8bb1-481a-b335-12dd48204631","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-11 18:23:48,210 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-bac3bfc4-d6b2-497c-aede-183d176ad488","scmId":"077ff65e-4e07-407f-a61d-d8ff720bb57e","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-11 18:24:04,920 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-11 18:24:05,178 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-11 18:24:05,623 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"4c56d70e-18f4-48b5-9b70-ea661e381bfa(4774db019f98/172.25.0.102)"} | ret=SUCCESS |  
2026-02-11 18:24:05,608 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"36b4ff6a-7a82-4170-8bfe-254913e06afb(d7bebe45f494/172.25.0.104)"} | ret=SUCCESS |  
2026-02-11 18:24:06,013 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-11 18:24:06,395 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"f82691bb-baf0-4462-be5a-5736382fffb8(f1bb57b9c55a/172.25.0.103)"} | ret=SUCCESS |  
2026-02-11 18:24:07,529 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"36b4ff6a-7a82-4170-8bfe-254913e06afb","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"1f2eef8f-73ad-433e-90c1-318eadb6c52c\" uuid128 { mostSigBits: 2246996663504552766 leastSigBits: -8016071372873218772 } } type: RATIS factor: ONE datanode { uuid: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" ipAddress: \"172.25.0.104\" hostName: \"ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"7\" networkName: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } level: 3 id { uuid { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } } } cmdId: 1770834245601 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"4b180893-f91e-4d87-a393-7edec5c8f166\" uuid128 { mostSigBits: 5411084383918378375 leastSigBits: -6659839928684711578 } } type: RATIS factor: THREE datanode { uuid: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" ipAddress: \"172.25.0.104\" hostName: \"ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"7\" networkName: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } level: 3 id { uuid { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } } } datanode { uuid: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } level: 3 id { uuid { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } } } datanode { uuid: \"f82691bb-baf0-4462-be5a-5736382fffb8\" ipAddress: \"172.25.0.103\" hostName: \"ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"8\" networkName: \"f82691bb-baf0-4462-be5a-5736382fffb8\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } level: 3 id { uuid { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } } } cmdId: 1770834245604 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"006d519d-c259-4ef0-ac6a-a8ae5da2b268\" uuid128 { mostSigBits: 30770510473809648 leastSigBits: -6022816084805897624 } } type: RATIS factor: THREE datanode { uuid: \"f82691bb-baf0-4462-be5a-5736382fffb8\" ipAddress: \"172.25.0.103\" hostName: \"ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"8\" networkName: \"f82691bb-baf0-4462-be5a-5736382fffb8\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } level: 3 id { uuid { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } } } datanode { uuid: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } level: 3 id { uuid { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } } } datanode { uuid: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" ipAddress: \"172.25.0.104\" hostName: \"ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"7\" networkName: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } level: 3 id { uuid { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } } } cmdId: 1770834245605 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-02-11 18:24:07,576 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"36b4ff6a-7a82-4170-8bfe-254913e06afb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-11 18:24:07,587 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"36b4ff6a-7a82-4170-8bfe-254913e06afb","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-11 18:24:07,604 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"4c56d70e-18f4-48b5-9b70-ea661e381bfa","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"17b12606-3802-4ff5-a241-e900eb074e70\" uuid128 { mostSigBits: 1707187541901463541 leastSigBits: -6754861775926636944 } } type: RATIS factor: ONE datanode { uuid: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } level: 3 id { uuid { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } } } cmdId: 1770834245602 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"4b180893-f91e-4d87-a393-7edec5c8f166\" uuid128 { mostSigBits: 5411084383918378375 leastSigBits: -6659839928684711578 } } type: RATIS factor: THREE datanode { uuid: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" ipAddress: \"172.25.0.104\" hostName: \"ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"7\" networkName: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } level: 3 id { uuid { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } } } datanode { uuid: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } level: 3 id { uuid { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } } } datanode { uuid: \"f82691bb-baf0-4462-be5a-5736382fffb8\" ipAddress: \"172.25.0.103\" hostName: \"ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"8\" networkName: \"f82691bb-baf0-4462-be5a-5736382fffb8\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } level: 3 id { uuid { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } } } cmdId: 1770834245604 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"006d519d-c259-4ef0-ac6a-a8ae5da2b268\" uuid128 { mostSigBits: 30770510473809648 leastSigBits: -6022816084805897624 } } type: RATIS factor: THREE datanode { uuid: \"f82691bb-baf0-4462-be5a-5736382fffb8\" ipAddress: \"172.25.0.103\" hostName: \"ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"8\" networkName: \"f82691bb-baf0-4462-be5a-5736382fffb8\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } level: 3 id { uuid { mostSigBits: -565604467707198366 leastSigBits: -4730372568216764488 } } } datanode { uuid: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"4c56d70e-18f4-48b5-9b70-ea661e381bfa\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } level: 3 id { uuid { mostSigBits: 5500820450427816117 leastSigBits: -7246034076124570630 } } } datanode { uuid: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" ipAddress: \"172.25.0.104\" hostName: \"ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"7\" networkName: \"36b4ff6a-7a82-4170-8bfe-254913e06afb\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } level: 3 id { uuid { mostSigBits: 3942056406642999664 leastSigBits: -8359202862556747013 } } } cmdId: 1770834245605 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-02-11 18:24:07,690 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"4c56d70e-18f4-48b5-9b70-ea661e381bfa","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-11 18:24:07,696 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"4c56d70e-18f4-48b5-9b70-ea661e381bfa","term":"2","command":"[]"} | ret=SUCCESS |  
