2026-02-12 17:48:55,489 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:49:05,696 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-12 17:49:05,757 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-12 17:49:12,456 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:49:12,684 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-acdc3513-4c38-4310-8d4c-38e70269db2d","scmId":"71a6b493-d124-4bd0-b1a3-09934c64b357","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-12 17:49:29,712 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-acdc3513-4c38-4310-8d4c-38e70269db2d","scmId":"1e72c94f-1f60-4086-adc5-c3ed01e04ee4","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-12 17:49:48,320 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:49:48,626 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:49:48,846 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"e8cd10de-232d-4295-b575-6297e7a44196(43be9c4f4bee/172.25.0.102)"} | ret=SUCCESS |  
2026-02-12 17:49:49,029 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"633d1aea-3cb4-4ae6-a7a2-6125ec1869b6(bf8e70ef8765/172.25.0.103)"} | ret=SUCCESS |  
2026-02-12 17:49:49,566 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:49:49,907 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"8fd8b835-887d-4c68-a409-812694d57eee(d27873cb3a9b/172.25.0.104)"} | ret=SUCCESS |  
