2024-09-13 07:37:13,767 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-09-13 07:37:15,033 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-13 07:37:15,396 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-13 07:37:15,844 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.14 | op=GET_VERSION null | ret=SUCCESS |  
2024-09-13 07:37:16,899 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=REGISTER {datanodeDetails=def772ba-c5d3-4401-912f-6a6378d3eb96{ip: 172.21.0.6, host: 4c81bcc98789, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-09-13 07:37:17,286 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.13 | op=REGISTER {datanodeDetails=190d82a4-10fd-488e-b9a9-735830853866{ip: 172.21.0.13, host: 9f1b2fc084d6, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-09-13 07:37:17,765 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.14 | op=REGISTER {datanodeDetails=ff2ab30f-f9b3-4f05-8ae0-282641dbfae2{ip: 172.21.0.14, host: 40fb831f242d, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-09-13 07:37:17,914 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-09-13 07:37:17,940 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-09-13 07:37:18,061 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-09-13 07:37:18,246 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=LIST_PIPELINE null | ret=SUCCESS |  
