2024-06-07 08:13:54,833 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 08:13:54,833 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 08:13:54,834 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2024-06-07 08:13:55,114 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 08:13:56,246 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-06-07 08:13:56,258 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 08:13:56,724 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-06-07 08:13:57,160 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=7db6b945-a7fb-4733-a271-74e5e863fc6f(291ab160024e/10.9.0.13)} | ret=SUCCESS |  
2024-06-07 08:13:57,172 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=26f0cc55-38fb-4b14-96f7-41ae83f86e17(05a55d23949d/10.9.0.11)} | ret=SUCCESS |  
2024-06-07 08:13:57,192 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=03df5b2e-faa5-4eae-83f5-747257ddd38e(ad67daa84ff4/10.9.0.12)} | ret=SUCCESS |  
2024-06-07 08:13:57,261 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-06-07 08:13:59,129 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7db6b945-a7fb-4733-a271-74e5e863fc6f, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:13:59,185 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=26f0cc55-38fb-4b14-96f7-41ae83f86e17, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:13:59,188 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=03df5b2e-faa5-4eae-83f5-747257ddd38e, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:00,504 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7db6b945-a7fb-4733-a271-74e5e863fc6f, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:00,632 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=03df5b2e-faa5-4eae-83f5-747257ddd38e, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:00,744 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=26f0cc55-38fb-4b14-96f7-41ae83f86e17, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:01,145 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7db6b945-a7fb-4733-a271-74e5e863fc6f, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:01,163 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=26f0cc55-38fb-4b14-96f7-41ae83f86e17, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:07,212 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2024-06-07 08:14:11,682 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-06-07 08:14:16,482 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/ONE, owner=omServiceIdDefault, size=268435456, num=1, client=, allocated=1} | ret=SUCCESS |  
2024-06-07 08:14:17,295 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=26f0cc55-38fb-4b14-96f7-41ae83f86e17, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:20,637 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/ONE, owner=omServiceIdDefault, size=268435456, num=1, client=, allocated=1} | ret=SUCCESS |  
2024-06-07 08:14:26,825 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1001,} | ret=SUCCESS |  
2024-06-07 08:14:26,934 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-06-07 08:14:30,632 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=03df5b2e-faa5-4eae-83f5-747257ddd38e, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:31,151 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7db6b945-a7fb-4733-a271-74e5e863fc6f, term=3, command=[]} | ret=SUCCESS |  
2024-06-07 08:14:31,204 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-06-07 08:14:36,099 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
