2023-05-08 08:45:23,643 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1683535523481, modificationTime=1683535523481, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775040, updateID=3} | ret=SUCCESS |  
2023-05-08 08:45:23,809 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1683535523763, bucketEncryptionKey=null, modificationTime=1683535523763, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-08 08:45:25,176 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:28,808 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:35,080 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=268435456, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:35,278 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:41,461 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=vol1, bucket=ombg0, bucketLayout=LEGACY, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1683535541440, bucketEncryptionKey=null, modificationTime=1683535541440, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-08 08:45:48,930 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=voltest, creationTime=1683535548907, modificationTime=1683535548907, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854771456, updateID=17} | ret=SUCCESS |  
2023-05-08 08:45:49,030 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {volume=voltest, bucket=buckettest, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/s3g@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1683535548987, bucketEncryptionKey=null, modificationTime=1683535548987, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-08 08:45:49,241 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/cfcd208, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:51,326 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/cfcd208, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:51,403 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c4ca423, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:51,649 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c4ca423, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:51,769 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c81e728, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:51,887 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c81e728, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:51,935 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/eccbc87, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:52,112 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/eccbc87, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:52,236 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/a87ff67, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:52,362 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/a87ff67, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:52,424 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/e4da3b7, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:52,543 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/e4da3b7, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:52,607 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/1679091, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:52,730 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/1679091, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:52,760 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/8f14e45, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:52,869 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/8f14e45, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:52,936 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c9f0f89, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:53,056 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c9f0f89, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:53,106 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/45c48cc, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:53,240 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/45c48cc, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:53,297 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/d3d9446, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:53,401 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/d3d9446, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:53,440 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/6512bd4, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-08 08:45:53,552 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMMIT_KEY {volume=voltest, bucket=buckettest, key=performanceTest/6512bd4, dataSize=1, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-08 08:45:53,601 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=ALLOCATE_KEY {volume=voltest, bucket=buckettest, key=performanceTest/c20ad4d, dataSize=1, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
