2026-04-02 18:51:22,361 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-02 18:51:22,361 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-02 18:51:22,361 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2026-04-02 18:51:23,855 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=REGISTER {"datanodeDetails":"2d5fa219-eab8-4040-8629-e6c8d265dc15(3319486c1ddc/172.18.0.2)"} | ret=SUCCESS |  
2026-04-02 18:51:24,033 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {"datanodeDetails":"afc7cdca-d14a-445d-80e9-362d08a9a896(0a2e593bf9a1/172.18.0.9)"} | ret=SUCCESS |  
2026-04-02 18:51:24,746 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {"datanodeDetails":"563e5ba4-5164-4d94-a599-942634e99b1d(43d4ffcd80d5/172.18.0.8)"} | ret=SUCCESS |  
2026-04-02 18:51:25,392 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {"datanodeUUID":"2d5fa219-eab8-4040-8629-e6c8d265dc15","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:25,743 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"afc7cdca-d14a-445d-80e9-362d08a9a896","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:26,284 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-02 18:51:26,615 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"563e5ba4-5164-4d94-a599-942634e99b1d","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:26,963 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-04-02 18:51:27,481 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-02 18:51:27,829 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-04-02 18:51:27,984 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-04-02 18:51:28,381 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"563e5ba4-5164-4d94-a599-942634e99b1d","term":"2","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:28,383 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"afc7cdca-d14a-445d-80e9-362d08a9a896","term":"2","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:28,385 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {"datanodeUUID":"2d5fa219-eab8-4040-8629-e6c8d265dc15","term":"2","command":"[]"} | ret=SUCCESS |  
2026-04-02 18:51:28,485 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-02 18:51:29,489 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-02 18:51:30,492 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-04-02 18:51:30,923 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SCM_INFO {} | ret=SUCCESS |  
