2023-09-13 07:10:12,279 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-13 07:10:13,494 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_VOLUME {volume=vol1} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume vol1 is not found
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2487)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2460) 
2023-09-13 07:10:13,807 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1694589013634, modificationTime=1694589013634, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-09-13 07:10:13,858 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-09-13 07:10:13,937 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2532)
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2502) 
2023-09-13 07:10:14,082 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1694589014042, bucketEncryptionKey=null, modificationTime=1694589014042, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-09-13 07:10:14,105 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-09-13 07:10:14,161 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-09-13 07:10:14,351 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-09-13 07:10:15,176 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=fNrfVdUw09/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-09-13 07:10:19,267 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=fNrfVdUw09/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-09-13 07:10:23,922 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-13 07:10:27,638 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-13 07:10:28,521 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-09-13 07:10:28,558 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-09-13 07:10:28,779 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_KEY {volume=vol1, bucket=bucket1, key=fNrfVdUw09/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-09-13 07:10:28,855 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-09-13 07:10:28,860 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-09-13 07:10:28,872 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.11 | op=READ_KEY {volume=vol1, bucket=bucket1, key=fNrfVdUw09/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
