2023-01-06 03:34:16,760 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:16,760 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:16,785 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:16,788 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:16,848 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:16,849 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-01-06 03:34:18,540 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=REGISTER {datanodeDetails=2523e88e-b30c-4126-acae-10dc0d57fffb{ip: 172.18.0.4, host: ozone-ha_datanode_3.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-01-06 03:34:18,624 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=REGISTER {datanodeDetails=4230398d-a1bc-4ebc-b9f5-3bd8012f188b{ip: 172.18.0.10, host: ozone-ha_datanode_2.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-01-06 03:34:19,703 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=REGISTER {datanodeDetails=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d{ip: 172.18.0.11, host: ozone-ha_datanode_1.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-01-06 03:34:21,267 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:21,427 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:22,153 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:22,279 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:22,438 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:23,783 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:27,064 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:27,131 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:28,483 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:30,618 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:57,172 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:34:58,468 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:00,600 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:27,127 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:28,466 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:30,564 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:57,123 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:35:58,462 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:00,573 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:27,129 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:28,449 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:30,582 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:33,098 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:33,207 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:33,288 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:48,338 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:48,389 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:36:48,442 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:37:10,609 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=d58c2887-f1c8-4b8a-bdd2-eb98f1753b1d, command=[]} | ret=SUCCESS |  
2023-01-06 03:37:10,699 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
2023-01-06 03:37:10,720 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=2523e88e-b30c-4126-acae-10dc0d57fffb, command=[]} | ret=SUCCESS |  
2023-01-06 03:37:40,594 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4230398d-a1bc-4ebc-b9f5-3bd8012f188b, command=[]} | ret=SUCCESS |  
