2022-12-05 15:11:58,578 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-12-05 15:12:00,278 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-12-05 15:12:26,811 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-05 15:12:26,818 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-05 15:12:27,255 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-12-05 15:12:29,323 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-12-05 15:12:29,427 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=REGISTER {datanodeDetails=aeadc4fa-8da6-4243-a7df-a1dec33ca96a{ip: 172.18.0.4, host: b5144621bf04, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 451906499617, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-05 15:12:29,647 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=REGISTER {datanodeDetails=acd3abac-158e-457f-9a75-9b0827873f1c{ip: 172.18.0.5, host: 4d6a75e1ed3e, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 452659110166, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-05 15:12:29,691 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=REGISTER {datanodeDetails=6627d792-809e-46c9-b23f-cd11238dfcb9{ip: 172.18.0.8, host: 03451bc9e8c2, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 452538161188, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-12-05 15:12:31,569 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=aeadc4fa-8da6-4243-a7df-a1dec33ca96a, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "7560408f-20ee-45ca-96dd-343cce2a33a1" uuid128 { mostSigBits: 8457831083678778826 leastSigBits: -7575841562405751903 } } type: RATIS factor: ONE datanode { uuid: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5859810959741795773 leastSigBits: -6350178971438765718 } } cmdId: 1670253149398 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "d830d74d-9cc7-4708-90da-4b6c77ad8ce7" uuid128 { mostSigBits: -2868556234292246776 leastSigBits: -8009006058088592153 } } type: RATIS factor: THREE datanode { uuid: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5859810959741795773 leastSigBits: -6350178971438765718 } } datanode { uuid: "6627d792-809e-46c9-b23f-cd11238dfcb9" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6627d792-809e-46c9-b23f-cd11238dfcb9" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7361089140183418569 leastSigBits: -5602533937930961735 } } datanode { uuid: "acd3abac-158e-457f-9a75-9b0827873f1c" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "acd3abac-158e-457f-9a75-9b0827873f1c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5993257923515628161 leastSigBits: -7316771560268284132 } } cmdId: 1670253149399 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-12-05 15:12:31,571 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=acd3abac-158e-457f-9a75-9b0827873f1c, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "d830d74d-9cc7-4708-90da-4b6c77ad8ce7" uuid128 { mostSigBits: -2868556234292246776 leastSigBits: -8009006058088592153 } } type: RATIS factor: THREE datanode { uuid: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "aeadc4fa-8da6-4243-a7df-a1dec33ca96a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5859810959741795773 leastSigBits: -6350178971438765718 } } datanode { uuid: "6627d792-809e-46c9-b23f-cd11238dfcb9" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6627d792-809e-46c9-b23f-cd11238dfcb9" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7361089140183418569 leastSigBits: -5602533937930961735 } } datanode { uuid: "acd3abac-158e-457f-9a75-9b0827873f1c" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "acd3abac-158e-457f-9a75-9b0827873f1c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5993257923515628161 leastSigBits: -7316771560268284132 } } cmdId: 1670253149399 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c6663272-e337-443f-b056-91381ee33c1d" uuid128 { mostSigBits: -4150574537555622849 leastSigBits: -5740241004814713827 } } type: RATIS factor: ONE datanode { uuid: "acd3abac-158e-457f-9a75-9b0827873f1c" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "acd3abac-158e-457f-9a75-9b0827873f1c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5993257923515628161 leastSigBits: -7316771560268284132 } } cmdId: 1670253149401 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
