2024-04-23 06:06:48,752 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-04-23 06:06:50,184 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2024-04-23 06:06:50,987 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2024-04-23 06:06:51,037 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2024-04-23 06:06:52,121 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=REGISTER {datanodeDetails=ed325b12-a6a7-49d7-a6d2-ff2b014a7f75{ip: 172.21.0.5, host: ac812e67f65a, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-04-23 06:06:52,522 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-04-23 06:06:52,707 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-04-23 06:06:52,913 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=REGISTER {datanodeDetails=cc700ced-0a35-4c39-90e5-161bd4dff696{ip: 172.21.0.10, host: 05267d126c38, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-04-23 06:06:52,915 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-04-23 06:06:52,949 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=REGISTER {datanodeDetails=9667a295-9ac2-48b3-aaba-4c62ae5137c2{ip: 172.21.0.3, host: 19fa6159054c, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-04-23 06:06:53,224 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=LIST_PIPELINE null | ret=SUCCESS |  
