2025-12-27 09:30:54,923 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION {} | ret=SUCCESS |  
2025-12-27 09:30:54,925 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2025-12-27 09:30:54,925 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION {} | ret=SUCCESS |  
2025-12-27 09:30:56,663 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {"datanodeDetails":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c(1e89dcea6798/172.18.0.9)"} | ret=SUCCESS |  
2025-12-27 09:30:57,397 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {"datanodeDetails":"20770856-9022-470d-a508-989524949300(f4cb43b6b565/172.18.0.6)"} | ret=SUCCESS |  
2025-12-27 09:30:57,469 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {"datanodeDetails":"465fa5ee-8451-4ffc-a238-1fb790a93baa(8103d902f11d/172.18.0.8)"} | ret=SUCCESS |  
2025-12-27 09:30:58,304 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:30:59,220 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:30:59,259 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:00,300 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2025-12-27 09:31:00,365 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:00,534 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2025-12-27 09:31:00,779 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:00,781 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:00,779 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:00,958 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2025-12-27 09:31:01,601 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:02,604 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:03,609 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:04,199 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2025-12-27 09:31:04,612 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:05,615 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:05,779 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:05,779 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:05,783 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,055 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,056 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,066 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,070 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,084 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,094 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:06,619 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:07,621 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:08,624 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:09,626 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:10,627 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:11,060 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"465fa5ee-8451-4ffc-a238-1fb790a93baa","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:11,064 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"8f4fdb3f-683d-4e7c-9aa8-d863e3c96a2c","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:11,087 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {"datanodeUUID":"20770856-9022-470d-a508-989524949300","term":"2","command":"[]"} | ret=SUCCESS |  
2025-12-27 09:31:11,629 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:12,631 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2025-12-27 09:31:13,633 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
