2024-03-25 16:04:27,934 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.6 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-25 16:04:28,925 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:30,187 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:31,190 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:32,193 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:33,211 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:34,219 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:35,222 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:36,224 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:37,228 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:38,230 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:39,233 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:40,236 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:40,513 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.20.0.6 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-25 16:04:41,238 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:42,074 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 16:04:42,086 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 16:04:42,146 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-25 16:04:42,241 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:43,245 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:43,970 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.5 | op=REGISTER {datanodeDetails=5d7d0216-f4f9-4b8f-8f8a-c3350d1ff764(dn/172.20.0.5)} | ret=SUCCESS |  
2024-03-25 16:04:44,128 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.8 | op=REGISTER {datanodeDetails=2f030249-87da-480d-a811-7e5025524519(dn/172.20.0.8)} | ret=SUCCESS |  
2024-03-25 16:04:44,176 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.20.0.10 | op=REGISTER {datanodeDetails=8cb73a74-5a13-4311-9ddc-08baaa70ec66(dn/172.20.0.10)} | ret=SUCCESS |  
2024-03-25 16:04:44,248 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:45,252 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.20.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-25 16:04:45,922 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.20.0.2 | op=LIST_PIPELINE null | ret=SUCCESS |  
