2023-07-06 17:21:45,988 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-06 17:46:06,861 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-06 17:46:07,335 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-06 17:46:17,274 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:46:17,513 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10179ms] 
2023-07-06 17:46:27,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10233ms] 
2023-07-06 17:46:37,577 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=20303ms] 
2023-07-06 17:46:37,586 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=6ms] 
2023-07-06 17:46:48,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=31233ms] 
2023-07-06 17:47:34,233 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:47:44,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10274ms] 
2023-07-06 17:47:55,302 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=21069ms] 
2023-07-06 17:47:55,302 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:48:05,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=31274ms] 
2023-07-06 17:48:16,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=42274ms] 
2023-07-06 17:48:26,812 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=52579ms] 
2023-07-06 17:48:26,812 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:48:37,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=63274ms] 
2023-07-06 17:49:00,702 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=3ms] 
2023-07-06 17:49:11,508 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10809ms] 
2023-07-06 17:49:38,782 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:49:49,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10725ms] 
2023-07-06 17:50:00,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21725ms] 
2023-07-06 17:50:19,399 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:50:29,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10108ms] 
2023-07-06 17:50:40,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21108ms] 
2023-07-06 17:50:51,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=32108ms] 
2023-07-06 17:51:02,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=43108ms] 
2023-07-06 17:51:13,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=54108ms] 
2023-07-06 17:51:24,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=65108ms] 
2023-07-06 17:52:05,755 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-06 17:52:16,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10753ms] 
2023-07-06 17:52:26,535 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20781ms] 
2023-07-06 17:52:26,535 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:52:37,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=31753ms] 
2023-07-06 17:52:54,896 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-06 17:53:05,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10611ms] 
2023-07-06 17:53:16,507 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21611ms] 
