2024-08-01 05:42:49,585 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2024-08-01 05:42:49,635 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2024-08-01 05:42:50,368 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2024-08-01 05:42:52,836 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=f03069b3-9b18-4aae-941a-cb0186fc93f6(ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net/172.25.0.103)} | ret=SUCCESS |  
2024-08-01 05:42:53,350 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=c113a430-a687-4baa-ace0-8b265b6ab850(ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net/172.25.0.102)} | ret=SUCCESS |  
2024-08-01 05:42:54,132 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=35bd085b-b93e-4ace-904f-c9e90ab1a9bf(ozonesecure-ha-datanode3-1.ozonesecure-ha_ozone_net/172.25.0.104)} | ret=SUCCESS |  
2024-08-01 05:42:54,792 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:55,346 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:56,102 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:56,130 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:56,326 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:56,705 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:57,040 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:57,615 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:57,957 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:59,538 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:59,589 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:42:59,841 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:01,436 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:02,006 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:02,446 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:03,059 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:04,820 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:32,495 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:33,073 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:43:34,873 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:02,502 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:03,102 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:04,870 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:19,999 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=GET_VERSION null | ret=SUCCESS |  
2024-08-01 05:44:22,025 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=REGISTER {datanodeDetails=394afa84-7f77-47b7-a060-1dc063d385ba(085eae086c83/172.25.0.121)} | ret=SUCCESS |  
2024-08-01 05:44:23,982 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:25,116 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:30,300 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:32,460 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:33,097 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:44:34,842 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:00,355 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:00,653 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:01,009 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:01,024 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:30,362 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:30,652 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:30,915 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
2024-08-01 05:45:30,940 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=c113a430-a687-4baa-ace0-8b265b6ab850, command=[]} | ret=SUCCESS |  
2024-08-01 05:46:00,333 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.121 | op=SEND_HEARTBEAT {datanodeUUID=394afa84-7f77-47b7-a060-1dc063d385ba, command=[]} | ret=SUCCESS |  
2024-08-01 05:46:00,627 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=f03069b3-9b18-4aae-941a-cb0186fc93f6, command=[]} | ret=SUCCESS |  
2024-08-01 05:46:00,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=35bd085b-b93e-4ace-904f-c9e90ab1a9bf, command=[]} | ret=SUCCESS |  
