2023-10-26 18:51:15,963 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-26 18:51:18,656 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume vol1 is not found
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2495)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2468) 
2023-10-26 18:51:19,067 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1698346278855, modificationTime=1698346278855, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775040, updateID=3} | ret=SUCCESS |  
2023-10-26 18:51:19,087 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:19,113 | ERROR | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=FAILURE | BUCKET_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Bucket not found
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2540)
	at org.apache.hadoop.ozone.om.OzoneManager.getBucketOwner(OzoneManager.java:2510) 
2023-10-26 18:51:19,219 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1698346279191, bucketEncryptionKey=null, modificationTime=1698346279191, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-10-26 18:51:19,227 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:19,236 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:19,323 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:19,620 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=9fRN2DgFVN/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-10-26 18:51:24,512 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-26 18:51:24,544 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=9fRN2DgFVN/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-10-26 18:51:33,556 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-26 18:51:34,629 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:34,663 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:34,973 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_KEY {volume=vol1, bucket=bucket1, key=9fRN2DgFVN/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-10-26 18:51:35,057 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:35,062 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:35,073 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_KEY {volume=vol1, bucket=bucket1, key=9fRN2DgFVN/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-10-26 18:51:37,190 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:37,206 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:37,225 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_KEY {volume=vol1, bucket=bucket1, key=9fRN2DgFVN/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-10-26 18:51:57,108 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-10-26 18:51:58,941 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:59,004 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:59,010 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:59,023 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2023-10-26 18:51:59,028 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2023-10-26 18:51:59,085 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.8 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
