2023-05-09 17:33:23,966 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:24,654 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=voltkrej, creationTime=1683653604495, modificationTime=1683653604495, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-05-09 17:33:28,874 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:29,417 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:33:29,550 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=CREATE_BUCKET {volume=voltkrej, bucket=default, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1683653609516, bucketEncryptionKey=null, modificationTime=1683653609516, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-09 17:33:33,457 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:33,903 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:33:34,017 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=CREATE_BUCKET {volume=voltkrej, bucket=ratis, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1683653614008, bucketEncryptionKey=null, modificationTime=1683653614008, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-09 17:33:37,855 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:38,163 | INFO  | OMAudit | user=hadoop | ip=172.23.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:38,494 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:33:38,654 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=CREATE_BUCKET {volume=voltkrej, bucket=ecbucket, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1683653618649, bucketEncryptionKey=null, modificationTime=1683653618649, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-05-09 17:33:43,204 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:43,637 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:33:43,668 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=default} | ret=SUCCESS |  
2023-05-09 17:33:43,775 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=default} | ret=SUCCESS |  
2023-05-09 17:33:44,196 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=ALLOCATE_KEY {volume=voltkrej, bucket=default, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-09 17:33:48,777 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=COMMIT_KEY {volume=voltkrej, bucket=default, key=3mb, dataSize=3145728, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-09 17:33:53,158 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:33:53,586 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:33:53,605 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=ratis} | ret=SUCCESS |  
2023-05-09 17:33:53,699 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=ratis} | ret=SUCCESS |  
2023-05-09 17:33:53,731 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=ALLOCATE_KEY {volume=voltkrej, bucket=ratis, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-09 17:33:56,512 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=COMMIT_KEY {volume=voltkrej, bucket=ratis, key=3mb, dataSize=3145728, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-05-09 17:34:00,995 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:01,445 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:01,464 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=ecbucket} | ret=SUCCESS |  
2023-05-09 17:34:01,541 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=READ_BUCKET {volume=voltkrej, bucket=ecbucket} | ret=SUCCESS |  
2023-05-09 17:34:01,604 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=ALLOCATE_KEY {volume=voltkrej, bucket=ecbucket, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-09 17:34:04,593 | INFO  | OMAudit | user=hadoop | ip=172.23.0.3 | op=COMMIT_KEY {volume=voltkrej, bucket=ecbucket, key=3mb, dataSize=3145728, replicationType=EC, replicationFactor=ZERO} | ret=SUCCESS |  
2023-05-09 17:34:13,172 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:13,315 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:13,338 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=ratis} | ret=SUCCESS |  
2023-05-09 17:34:13,529 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_KEY {volume=voltkrej, bucket=ratis, key=3mb, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-05-09 17:34:17,364 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:17,479 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:17,493 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=default} | ret=SUCCESS |  
2023-05-09 17:34:17,510 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_KEY {volume=voltkrej, bucket=default, key=3mb, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-05-09 17:34:21,490 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:21,600 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:21,622 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=ecbucket} | ret=SUCCESS |  
2023-05-09 17:34:21,640 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_KEY {volume=voltkrej, bucket=ecbucket, key=3mb, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-05-09 17:34:23,431 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:23,554 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2023-05-09 17:34:23,841 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_VOLUMES {prevKey=s3v, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2023-05-09 17:34:25,496 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:25,599 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:25,619 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_BUCKETS {volume=voltkrej, startKey=, prefix=, maxNumOfBuckets=1000} | ret=SUCCESS |  
2023-05-09 17:34:25,882 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_BUCKETS {volume=voltkrej, startKey=ratis, prefix=, maxNumOfBuckets=1000} | ret=SUCCESS |  
2023-05-09 17:34:27,599 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:27,721 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:27,740 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=default} | ret=SUCCESS |  
2023-05-09 17:34:27,752 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=default, startKey=, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:28,028 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=default, startKey=3mb, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:28,032 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=default, startKey=3mb, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:29,763 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:29,869 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:29,886 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=ratis} | ret=SUCCESS |  
2023-05-09 17:34:29,895 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=ratis, startKey=, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:30,147 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=ratis, startKey=3mb, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:30,152 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=LIST_KEYS {volume=voltkrej, bucket=ratis, startKey=3mb, maxKeys=1000, keyPrefix=} | ret=SUCCESS |  
2023-05-09 17:34:31,750 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-05-09 17:34:31,861 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_VOLUME {volume=voltkrej} | ret=SUCCESS |  
2023-05-09 17:34:31,875 | INFO  | OMAudit | user=hadoop | ip=172.23.0.4 | op=READ_BUCKET {volume=voltkrej, bucket=ecbucket} | ret=SUCCESS |  
