2022-06-16 01:32:51,254 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-06-16 01:32:51,256 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-16 01:32:51,256 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-16 01:32:51,255 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-16 01:32:51,768 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.2 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-06-16 01:32:51,785 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.5 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-06-16 01:32:52,414 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.2 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-06-16 01:32:52,596 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.6 | op=REGISTER {datanodeDetails=64d9c347-c848-4884-8f39-a831c0183f6e{ip: 172.22.0.6, host: 1e166202f864, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-16 01:32:52,877 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.10 | op=REGISTER {datanodeDetails=c14d42fe-d001-4d1d-8353-dd65e22b5b65{ip: 172.22.0.10, host: 01aec59ca991, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-16 01:32:52,965 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.11 | op=REGISTER {datanodeDetails=57be4cd0-1c7e-4bda-b902-4a0efe67fa73{ip: 172.22.0.11, host: 8b68473cd369, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-16 01:32:54,490 | INFO  | SCMAudit | user=hadoop | ip=172.22.0.6 | op=SEND_HEARTBEAT {datanodeUUID=64d9c347-c848-4884-8f39-a831c0183f6e, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ebf79c04-2e93-4225-96b5-2ba59627c7cc" uuid128 { mostSigBits: -1443513613773749723 leastSigBits: -7587110007046944820 } } type: RATIS factor: ONE datanode { uuid: "64d9c347-c848-4884-8f39-a831c0183f6e" ipAddress: "172.22.0.6" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d9c347-c848-4884-8f39-a831c0183f6e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7267054186809280644 leastSigBits: -8126279120983670930 } } cmdId: 1655343172660 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "f892aa32-4ad2-4ab1-9042-c9077e7fa96b" uuid128 { mostSigBits: -535178272723285327 leastSigBits: -8051652149760775829 } } type: RATIS factor: THREE datanode { uuid: "57be4cd0-1c7e-4bda-b902-4a0efe67fa73" ipAddress: "172.22.0.11" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "57be4cd0-1c7e-4bda-b902-4a0efe67fa73" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6322575383589702618 leastSigBits: -5115444798481237389 } } datanode { uuid: "64d9c347-c848-4884-8f39-a831c0183f6e" ipAddress: "172.22.0.6" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d9c347-c848-4884-8f39-a831c0183f6e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7267054186809280644 leastSigBits: -8126279120983670930 } } datanode { uuid: "c14d42fe-d001-4d1d-8353-dd65e22b5b65" ipAddress: "172.22.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "c14d42fe-d001-4d1d-8353-dd65e22b5b65" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4517881189003866851 leastSigBits: -8983593402018079899 } } cmdId: 1655343172663 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "12579075-ad80-44f0-9512-ccce49a4f76a" uuid128 { mostSigBits: 1321683850752967920 leastSigBits: -7704870826106620054 } } type: RATIS factor: THREE datanode { uuid: "c14d42fe-d001-4d1d-8353-dd65e22b5b65" ipAddress: "172.22.0.10" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "c14d42fe-d001-4d1d-8353-dd65e22b5b65" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4517881189003866851 leastSigBits: -8983593402018079899 } } datanode { uuid: "57be4cd0-1c7e-4bda-b902-4a0efe67fa73" ipAddress: "172.22.0.11" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "57be4cd0-1c7e-4bda-b902-4a0efe67fa73" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6322575383589702618 leastSigBits: -5115444798481237389 } } datanode { uuid: "64d9c347-c848-4884-8f39-a831c0183f6e" ipAddress: "172.22.0.6" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d9c347-c848-4884-8f39-a831c0183f6e" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7267054186809280644 leastSigBits: -8126279120983670930 } } cmdId: 1655343172664 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
