2023-07-07 09:13:13,573 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-07 09:34:58,450 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-07 09:34:59,072 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-07 09:35:09,703 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10631ms] 
2023-07-07 09:35:10,602 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:35:20,618 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=10015ms] 
2023-07-07 09:35:20,631 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=13ms] 
2023-07-07 09:35:30,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=20097ms] 
2023-07-07 09:36:20,995 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:36:31,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10704ms] 
2023-07-07 09:36:42,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=21704ms] 
2023-07-07 09:36:53,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=32704ms] 
2023-07-07 09:37:04,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=43704ms] 
2023-07-07 09:37:15,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=54704ms] 
2023-07-07 09:37:42,288 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:37:52,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10412ms] 
2023-07-07 09:38:18,854 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:38:29,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=10845ms] 
2023-07-07 09:38:40,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21845ms] 
2023-07-07 09:38:58,362 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:39:08,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10337ms] 
2023-07-07 09:39:18,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=20337ms] 
2023-07-07 09:39:29,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=31337ms] 
2023-07-07 09:39:40,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=42337ms] 
2023-07-07 09:39:51,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=53337ms] 
2023-07-07 09:40:01,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=63337ms] 
2023-07-07 09:40:39,101 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:40:49,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10598ms] 
2023-07-07 09:40:59,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=20598ms] 
2023-07-07 09:41:10,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=31598ms] 
2023-07-07 09:41:27,218 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-07 09:41:37,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10481ms] 
2023-07-07 09:41:48,699 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21481ms] 
