2023-03-09 16:34:10,398 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-03-09 16:34:10,957 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.9 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-03-09 16:34:39,581 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 16:34:39,584 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 16:34:39,600 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-03-09 16:34:42,021 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=REGISTER {datanodeDetails=6718465c-ed3b-41df-8416-43ed33c786f9(f032d39e52dc/172.18.0.8)} | ret=SUCCESS |  
2023-03-09 16:34:42,646 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.11 | op=REGISTER {datanodeDetails=9216fdbf-bffa-44cd-b85a-256bd4cbeb65(18f2e36210bf/172.18.0.11)} | ret=SUCCESS |  
2023-03-09 16:34:43,077 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.10 | op=REGISTER {datanodeDetails=84317be7-be21-4823-bc75-9b826940d29f(5b351e6cbb87/172.18.0.10)} | ret=SUCCESS |  
2023-03-09 16:34:43,212 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-03-09 16:34:44,522 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=9216fdbf-bffa-44cd-b85a-256bd4cbeb65, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a837fef1-22eb-4aca-86d8-5a0b996dc708" uuid128 { mostSigBits: -6325306839992153398 leastSigBits: -8730128871792457976 } } type: RATIS factor: ONE datanode { uuid: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" ipAddress: "172.18.0.11" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7919863894683007795 leastSigBits: -5162772877764990107 } } cmdId: 1678379681955 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "3c42ef23-e872-4ef0-bd8b-58c293105490" uuid128 { mostSigBits: 4342295928241278704 leastSigBits: -4788636186064169840 } } type: RATIS factor: THREE datanode { uuid: "6718465c-ed3b-41df-8416-43ed33c786f9" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "6718465c-ed3b-41df-8416-43ed33c786f9" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7428764950278652383 leastSigBits: -8928874525160405255 } } datanode { uuid: "84317be7-be21-4823-bc75-9b826940d29f" ipAddress: "172.18.0.10" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "84317be7-be21-4823-bc75-9b826940d29f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8921213151586727901 leastSigBits: -4866812837890043233 } } datanode { uuid: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" ipAddress: "172.18.0.11" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7919863894683007795 leastSigBits: -5162772877764990107 } } cmdId: 1678379681957 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-03-09 16:34:44,530 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=6718465c-ed3b-41df-8416-43ed33c786f9, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "e33dcd39-4a2c-4ae1-b92f-4dd65f2ac2b7" uuid128 { mostSigBits: -2072274607579313439 leastSigBits: -5102774269672504649 } } type: RATIS factor: ONE datanode { uuid: "6718465c-ed3b-41df-8416-43ed33c786f9" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "6718465c-ed3b-41df-8416-43ed33c786f9" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7428764950278652383 leastSigBits: -8928874525160405255 } } cmdId: 1678379681954 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "3c42ef23-e872-4ef0-bd8b-58c293105490" uuid128 { mostSigBits: 4342295928241278704 leastSigBits: -4788636186064169840 } } type: RATIS factor: THREE datanode { uuid: "6718465c-ed3b-41df-8416-43ed33c786f9" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "6718465c-ed3b-41df-8416-43ed33c786f9" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7428764950278652383 leastSigBits: -8928874525160405255 } } datanode { uuid: "84317be7-be21-4823-bc75-9b826940d29f" ipAddress: "172.18.0.10" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "84317be7-be21-4823-bc75-9b826940d29f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8921213151586727901 leastSigBits: -4866812837890043233 } } datanode { uuid: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" ipAddress: "172.18.0.11" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "RATIS_DATASTREAM" value: 9855 } ports { name: "STANDALONE" value: 9859 } networkName: "9216fdbf-bffa-44cd-b85a-256bd4cbeb65" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7919863894683007795 leastSigBits: -5162772877764990107 } } cmdId: 1678379681957 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
