2023-08-24 06:31:55,186 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-08-24 06:31:55,190 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-24 06:31:55,190 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-24 06:31:55,190 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-24 06:31:56,513 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=REGISTER {datanodeDetails=4fc84d84-925c-4995-b185-705817e23fed{ip: 172.21.0.10, host: 79cc07b7b836, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-08-24 06:31:57,067 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=REGISTER {datanodeDetails=a76e843e-1c82-409b-b296-69ffa5e73612{ip: 172.21.0.12, host: 865a0083bd29, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-08-24 06:31:57,686 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.9 | op=REGISTER {datanodeDetails=5ca3cf99-8cba-4c52-9f3b-ea1fe013f600{ip: 172.21.0.9, host: c03eceffa8da, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2023-08-24 06:31:58,714 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=SEND_HEARTBEAT {datanodeUUID=4fc84d84-925c-4995-b185-705817e23fed, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "b73e6a0a-713e-417d-b2b4-0c6299598deb" uuid128 { mostSigBits: -5242636323130556035 leastSigBits: -5569813221531349525 } } type: RATIS factor: ONE datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } cmdId: 1692858716532 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c8b515d7-b94d-4227-a00d-fd488f57f40f" uuid128 { mostSigBits: -3984254279068335577 leastSigBits: -6913591364859464689 } } type: RATIS factor: THREE datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716535 priority: 0 priority: 1 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4ab64276-bc40-455d-b5ba-c6f0edb4c29d" uuid128 { mostSigBits: 5383563482299909469 leastSigBits: -5351746469093916003 } } type: RATIS factor: THREE datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716536 priority: 0 priority: 0 priority: 1 } ]} | ret=SUCCESS |  
2023-08-24 06:31:59,011 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a76e843e-1c82-409b-b296-69ffa5e73612, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "27881cc6-e0e1-4d1b-a4fa-1664d1de1972" uuid128 { mostSigBits: 2848558404813802779 leastSigBits: -6558905285038171790 } } type: RATIS factor: ONE datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716533 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c8b515d7-b94d-4227-a00d-fd488f57f40f" uuid128 { mostSigBits: -3984254279068335577 leastSigBits: -6913591364859464689 } } type: RATIS factor: THREE datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716535 priority: 0 priority: 1 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4ab64276-bc40-455d-b5ba-c6f0edb4c29d" uuid128 { mostSigBits: 5383563482299909469 leastSigBits: -5351746469093916003 } } type: RATIS factor: THREE datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716536 priority: 0 priority: 0 priority: 1 } ]} | ret=SUCCESS |  
2023-08-24 06:31:59,643 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.9 | op=SEND_HEARTBEAT {datanodeUUID=5ca3cf99-8cba-4c52-9f3b-ea1fe013f600, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "e4eebfd0-16cf-4656-97ba-99c1e9c5f9fd" uuid128 { mostSigBits: -1950410688148060586 leastSigBits: -7513523970184447491 } } type: RATIS factor: ONE datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } cmdId: 1692858716534 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c8b515d7-b94d-4227-a00d-fd488f57f40f" uuid128 { mostSigBits: -3984254279068335577 leastSigBits: -6913591364859464689 } } type: RATIS factor: THREE datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716535 priority: 0 priority: 1 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4ab64276-bc40-455d-b5ba-c6f0edb4c29d" uuid128 { mostSigBits: 5383563482299909469 leastSigBits: -5351746469093916003 } } type: RATIS factor: THREE datanode { uuid: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" ipAddress: "172.21.0.9" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5ca3cf99-8cba-4c52-9f3b-ea1fe013f600" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6675407331091172434 leastSigBits: -6972722175428790784 } } datanode { uuid: "4fc84d84-925c-4995-b185-705817e23fed" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4fc84d84-925c-4995-b185-705817e23fed" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5748930156124981653 leastSigBits: -5654990233433653267 } } datanode { uuid: "a76e843e-1c82-409b-b296-69ffa5e73612" ipAddress: "172.21.0.12" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a76e843e-1c82-409b-b296-69ffa5e73612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6382018219636277093 leastSigBits: -5578154541730810350 } } cmdId: 1692858716536 priority: 0 priority: 0 priority: 1 } ]} | ret=SUCCESS |  
2023-08-24 06:32:00,827 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=LIST_PIPELINE null | ret=SUCCESS |  
