2025-07-21 08:15:54,860 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-21 08:15:54,860 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-21 08:15:54,860 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2025-07-21 08:15:55,092 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_CONTAINER_COUNT null | ret=SUCCESS |  
2025-07-21 08:15:55,194 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2025-07-21 08:15:55,398 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=fa6206ba-bf82-4c88-880c-cd82a31a737f(ceec73a5923e/10.9.0.13)} | ret=SUCCESS |  
2025-07-21 08:15:55,768 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=671c46c8-ada6-4ce8-b36a-19de345371f1(aa4b09031625/10.9.0.11)} | ret=SUCCESS |  
2025-07-21 08:15:55,847 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-07-21 08:15:56,426 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2025-07-21 08:15:56,892 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-07-21 08:15:57,018 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=fcfc7a01-c032-4ca8-b7f0-d7a8a3ade779(da870e95585c/10.9.0.12)} | ret=SUCCESS |  
2025-07-21 08:15:57,439 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=fa6206ba-bf82-4c88-880c-cd82a31a737f, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "2e02c514-c792-444b-9b9e-2b59a77e5ecd" uuid128 { mostSigBits: 3315428968736375883 leastSigBits: -7233296287448277299 } } type: RATIS factor: ONE datanode { uuid: "fa6206ba-bf82-4c88-880c-cd82a31a737f" ipAddress: "10.9.0.13" hostName: "restart-dn3-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa6206ba-bf82-4c88-880c-cd82a31a737f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } level: 3 id { uuid { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } } } cmdId: 1753085755404 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "cf22414b-7b25-4825-9420-17ff13ea6900" uuid128 { mostSigBits: -3521180166205913051 leastSigBits: -7773186572523247360 } } type: RATIS factor: THREE datanode { uuid: "fa6206ba-bf82-4c88-880c-cd82a31a737f" ipAddress: "10.9.0.13" hostName: "restart-dn3-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa6206ba-bf82-4c88-880c-cd82a31a737f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } level: 3 id { uuid { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } } } datanode { uuid: "671c46c8-ada6-4ce8-b36a-19de345371f1" ipAddress: "10.9.0.11" hostName: "restart-dn1-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "671c46c8-ada6-4ce8-b36a-19de345371f1" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: 7429891312975236328 leastSigBits: -5518569951237803535 } level: 3 id { uuid { mostSigBits: 7429891312975236328 leastSigBits: -5518569951237803535 } } } datanode { uuid: "fcfc7a01-c032-4ca8-b7f0-d7a8a3ade779" ipAddress: "10.9.0.12" hostName: "restart-dn2-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fcfc7a01-c032-4ca8-b7f0-d7a8a3ade779" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -217164534082548568 leastSigBits: -5192413251057621127 } level: 3 id { uuid { mostSigBits: -217164534082548568 leastSigBits: -5192413251057621127 } } } cmdId: 1753085755407 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ff4e3c11-d134-43c3-a991-341d39223a93" uuid128 { mostSigBits: -50036498632522813 leastSigBits: -6228139509559444845 } } type: RATIS factor: THREE datanode { uuid: "fa6206ba-bf82-4c88-880c-cd82a31a737f" ipAddress: "10.9.0.13" hostName: "restart-dn3-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa6206ba-bf82-4c88-880c-cd82a31a737f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } level: 3 id { uuid { mostSigBits: -404753617363252088 leastSigBits: -8643307623864962177 } } } datanode { uuid: "671c46c8-ada6-4ce8-b36a-19de345371f1" ipAddress: "10.9.0.11" hostName: "restart-dn1-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "671c46c8-ada6-4ce8-b36a-19de345371f1" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: 7429891312975236328 leastSigBits: -5518569951237803535 } level: 3 id { uuid { mostSigBits: 7429891312975236328 leastSigBits: -5518569951237803535 } } } datanode { uuid: "fcfc7a01-c032-4ca8-b7f0-d7a8a3ade779" ipAddress: "10.9.0.12" hostName: "restart-dn2-1.restart_net" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 19864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fcfc7a01-c032-4ca8-b7f0-d7a8a3ade779" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 2 uuid128 { mostSigBits: -217164534082548568 leastSigBits: -5192413251057621127 } level: 3 id { uuid { mostSigBits: -217164534082548568 leastSigBits: -5192413251057621127 } } } cmdId: 1753085755408 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0]} | ret=SUCCESS |  
