2026-08-08 23:47:36,124 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:37,256 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:37,605 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-08-08 23:47:38,264 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:39,270 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:40,273 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:41,278 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:42,282 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:43,310 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:44,313 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:45,316 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:46,320 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:47,323 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:48,328 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:49,331 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:50,333 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:51,336 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:52,340 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:52,873 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.17 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-08 23:47:53,343 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:54,251 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-08-08 23:47:54,347 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.18 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-08 23:47:54,977 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.17 | op=REGISTER {"datanodeDetails":"f762484c-abd6-4fee-aa93-e3c61d95482a(dn/172.18.0.17)"} | ret=SUCCESS |  
