2025-03-04 19:40:35,000 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.21.0.9 | op=GET_SCM_INFO null | ret=SUCCESS |  
2025-03-04 19:40:36,894 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:39,221 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:40,281 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:41,284 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:42,288 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:43,291 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:44,293 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:45,296 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:46,094 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.21.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 19:40:46,298 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:47,301 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:47,835 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.21.0.9 | op=GET_SCM_INFO null | ret=SUCCESS |  
2025-03-04 19:40:47,911 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.21.0.8 | op=REGISTER {datanodeDetails=0ba3d610-6c1c-47a6-8ad1-8753b9527a4b(dn/172.21.0.8)} | ret=SUCCESS |  
2025-03-04 19:40:48,305 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:49,118 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.21.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2025-03-04 19:40:49,309 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.21.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2025-03-04 19:40:49,576 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.21.0.11 | op=GET_VERSION null | ret=SUCCESS |  
