2025-10-07 17:39:14,561 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-10-07 17:39:14,902 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-10-07 17:39:18,462 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-10-07 17:39:22,997 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-10-07 17:39:23,297 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2025-10-07 17:39:26,293 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-10-07 17:39:26,602 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:26,667 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_BUCKET {"volume":"s3v","bucket":"bucket1","bucketLayout":"OBJECT_STORE","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1759858766650","bucketEncryptionKey":null,"modificationTime":"1759858766650","usedBytes":"0","usedNamespace":"0","owner":"testuser","replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2025-10-07 17:39:27,376 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:27,381 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:27,407 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:27,584 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket1","key":"testfile","dataSize":"29","replicationType":"NONE","Transaction":"3"} | ret=SUCCESS |  
2025-10-07 17:39:29,145 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket1","key":"testfile","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"9825aa6c85790431418b512623969e09","Transaction":"4"} | ret=SUCCESS |  
2025-10-07 17:39:29,853 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:29,856 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:29,860 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:29,888 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket1","key":"dir1/dir2/file","dataSize":"29","replicationType":"NONE","Transaction":"5"} | ret=SUCCESS |  
2025-10-07 17:39:30,115 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket1","key":"dir1/dir2/file","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"9825aa6c85790431418b512623969e09","Transaction":"6"} | ret=SUCCESS |  
2025-10-07 17:39:30,657 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:30,660 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:30,670 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket1","startKey":"","maxKeys":"1","keyPrefix":""} | ret=SUCCESS |  
2025-10-07 17:39:30,896 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2025-10-07 17:39:30,909 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2025-10-07 17:39:31,441 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:31,443 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:31,446 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket1","startKey":"","maxKeys":"1","keyPrefix":"dir1/"} | ret=SUCCESS |  
2025-10-07 17:39:31,464 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2025-10-07 17:39:31,471 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2025-10-07 17:39:32,003 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2025-10-07 17:39:32,006 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket1"} | ret=SUCCESS |  
2025-10-07 17:39:32,009 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket1","startKey":"","maxKeys":"1","keyPrefix":"dir1/dir2/file"} | ret=SUCCESS |  
2025-10-07 17:39:32,016 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2025-10-07 17:39:32,019 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket1","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
