2023-07-13 18:18:58,772 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-13 18:43:48,006 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-13 18:43:48,735 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-13 18:43:59,451 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10717ms] 
2023-07-13 18:44:01,792 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-13 18:44:10,447 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21712ms] 
2023-07-13 18:44:12,007 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10216ms] 
2023-07-13 18:44:12,012 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=5ms] 
2023-07-13 18:44:22,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=12, interval=20655ms] 
2023-07-13 18:45:20,649 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:45:31,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10797ms] 
2023-07-13 18:45:42,295 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=21646ms] 
2023-07-13 18:45:42,295 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:45:52,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=31798ms] 
2023-07-13 18:46:03,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=42797ms] 
2023-07-13 18:46:14,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=53797ms] 
2023-07-13 18:46:25,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=64797ms] 
2023-07-13 18:46:45,138 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:46:55,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10308ms] 
2023-07-13 18:47:23,923 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:47:34,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10524ms] 
2023-07-13 18:47:45,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=21523ms] 
2023-07-13 18:48:14,029 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-13 18:48:24,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10419ms] 
2023-07-13 18:48:35,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21418ms] 
2023-07-13 18:48:46,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=32419ms] 
2023-07-13 18:48:56,450 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=42422ms] 
2023-07-13 18:49:07,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=53419ms] 
2023-07-13 18:49:18,113 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:49:28,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10333ms] 
2023-07-13 18:49:39,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21333ms] 
2023-07-13 18:50:35,873 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:50:46,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10573ms] 
2023-07-13 18:50:56,448 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=20575ms] 
2023-07-13 18:51:07,136 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=31263ms] 
2023-07-13 18:51:07,137 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:51:17,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=41573ms] 
2023-07-13 18:51:43,773 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:51:54,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10674ms] 
2023-07-13 18:52:10,064 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-13 18:52:20,447 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10382ms] 
