2025-03-04 04:07:55,264 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=volume1, creationTime=1741061275186, modificationTime=1741061275186, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1, Transaction=1} | ret=SUCCESS |  
2025-03-04 04:08:52,273 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/job.xml, dataSize=180294, replicationType=RATIS, replicationFactor=THREE, Transaction=61} | ret=SUCCESS |  
2025-03-04 04:08:58,027 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=user, creationTime=1741061338008, modificationTime=1741061338008, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854759680, updateID=63, Transaction=63} | ret=SUCCESS |  
2025-03-04 04:08:58,062 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_BUCKET {volume=user, bucket=hadoop, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1741061338044, bucketEncryptionKey=null, modificationTime=1741061338044, usedBytes=0, usedNamespace=0, owner=hadoop, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=65} | ret=SUCCESS |  
2025-03-04 04:08:58,085 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001, dataSize=0, Transaction=67} | ret=SUCCESS |  
2025-03-04 04:08:58,157 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_BUCKET {volume=user, bucket=history, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:rl[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1741061338143, bucketEncryptionKey=null, modificationTime=1741061338143, usedBytes=0, usedNamespace=0, owner=hadoop, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=69} | ret=SUCCESS |  
2025-03-04 04:08:58,189 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=history, key=done_intermediate, dataSize=0, Transaction=71} | ret=SUCCESS |  
2025-03-04 04:08:58,249 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=history, key=done_intermediate/hadoop, dataSize=0, Transaction=73} | ret=SUCCESS |  
2025-03-04 04:09:00,645 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1, dataSize=0, Transaction=75} | ret=SUCCESS |  
2025-03-04 04:09:00,650 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1.jhist, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=76} | ret=SUCCESS |  
2025-03-04 04:09:00,957 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1_conf.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=79} | ret=SUCCESS |  
2025-03-04 04:09:01,299 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1_conf.xml, dataSize=210219, replicationType=RATIS, replicationFactor=THREE, Transaction=81} | ret=SUCCESS |  
2025-03-04 04:09:20,139 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0/part-r-00000, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=83} | ret=SUCCESS |  
2025-03-04 04:09:20,574 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/reduce-out, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=85} | ret=SUCCESS |  
2025-03-04 04:09:21,259 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/reduce-out, dataSize=118, replicationType=RATIS, replicationFactor=THREE, Transaction=87} | ret=SUCCESS |  
2025-03-04 04:09:21,307 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0/part-r-00000, dataSize=97, replicationType=RATIS, replicationFactor=THREE, Transaction=89} | ret=SUCCESS |  
2025-03-04 04:09:21,363 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/_temporary/attempt_1741061316365_0001_r_000000_0, dstKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/task_1741061316365_0001_r_000000, Transaction=91} | ret=SUCCESS |  
2025-03-04 04:09:21,407 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_STARTED, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=93} | ret=SUCCESS |  
2025-03-04 04:09:21,418 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_STARTED, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=95} | ret=SUCCESS |  
2025-03-04 04:09:21,519 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary/1/task_1741061316365_0001_r_000000/part-r-00000, dstKey=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/part-r-00000, Transaction=97} | ret=SUCCESS |  
2025-03-04 04:09:21,533 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_temporary, Transaction=99} | ret=SUCCESS |  
2025-03-04 04:09:21,561 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=101} | ret=SUCCESS |  
2025-03-04 04:09:21,571 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059/out/_SUCCESS, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=103} | ret=SUCCESS |  
2025-03-04 04:09:21,594 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=105} | ret=SUCCESS |  
2025-03-04 04:09:21,605 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001/COMMIT_SUCCESS, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=107} | ret=SUCCESS |  
2025-03-04 04:09:21,680 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0001/job_1741061316365_0001_1.jhist, dataSize=46535, replicationType=RATIS, replicationFactor=THREE, Transaction=109} | ret=SUCCESS |  
2025-03-04 04:09:21,702 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=111} | ret=SUCCESS |  
2025-03-04 04:09:21,784 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dataSize=356, replicationType=RATIS, replicationFactor=THREE, Transaction=113} | ret=SUCCESS |  
2025-03-04 04:09:21,836 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=115} | ret=SUCCESS |  
2025-03-04 04:09:21,928 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dataSize=46535, replicationType=RATIS, replicationFactor=THREE, Transaction=117} | ret=SUCCESS |  
2025-03-04 04:09:21,961 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=119} | ret=SUCCESS |  
2025-03-04 04:09:22,064 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=history, key=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dataSize=210219, replicationType=RATIS, replicationFactor=THREE, Transaction=121} | ret=SUCCESS |  
2025-03-04 04:09:22,080 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001.summary_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001.summary, Transaction=123} | ret=SUCCESS |  
2025-03-04 04:09:22,095 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001_conf.xml_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001_conf.xml, Transaction=125} | ret=SUCCESS |  
2025-03-04 04:09:22,116 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=user, bucket=history, dataSize=0, srcKey=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist_tmp, dstKey=done_intermediate/hadoop/job_1741061316365_0001-1741061332602-hadoop-QuasiMonteCarlo-1741061361604-3-1-SUCCEEDED-default-1741061340593.jhist, Transaction=127} | ret=SUCCESS |  
2025-03-04 04:09:23,162 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0001, Transaction=129} | ret=SUCCESS |  
2025-03-04 04:09:23,446 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/QuasiMonteCarlo_1741061328572_1081499059, Transaction=131} | ret=SUCCESS |  
2025-03-04 04:09:26,050 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002, dataSize=0, Transaction=133} | ret=SUCCESS |  
2025-03-04 04:09:26,109 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.jar, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=135} | ret=SUCCESS |  
2025-03-04 04:09:27,191 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.jar, dataSize=303314, replicationType=RATIS, replicationFactor=THREE, Transaction=137} | ret=SUCCESS |  
2025-03-04 04:09:27,241 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.split, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=139} | ret=SUCCESS |  
2025-03-04 04:09:27,298 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.split, dataSize=331, replicationType=RATIS, replicationFactor=THREE, Transaction=141} | ret=SUCCESS |  
2025-03-04 04:09:27,311 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.splitmetainfo, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=143} | ret=SUCCESS |  
2025-03-04 04:09:27,354 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.splitmetainfo, dataSize=359, replicationType=RATIS, replicationFactor=THREE, Transaction=145} | ret=SUCCESS |  
2025-03-04 04:09:27,383 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=147} | ret=SUCCESS |  
2025-03-04 04:09:27,606 | INFO  | OMAudit | user=hadoop | ip=172.18.0.14 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/job.xml, dataSize=179985, replicationType=RATIS, replicationFactor=THREE, Transaction=149} | ret=SUCCESS |  
2025-03-04 04:09:32,257 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002, dataSize=0, Transaction=151} | ret=SUCCESS |  
2025-03-04 04:09:34,692 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_DIRECTORY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1, dataSize=0, Transaction=153} | ret=SUCCESS |  
2025-03-04 04:09:34,709 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1.jhist, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=155} | ret=SUCCESS |  
2025-03-04 04:09:35,059 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1_conf.xml, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=157} | ret=SUCCESS |  
2025-03-04 04:09:35,390 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=user, bucket=hadoop, key=.staging/job_1741061316365_0002/job_1741061316365_0002_1_conf.xml, dataSize=209886, replicationType=RATIS, replicationFactor=THREE, Transaction=159} | ret=SUCCESS |  
2025-03-04 04:09:54,192 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0/part-r-00000, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=168} | ret=SUCCESS |  
2025-03-04 04:09:55,315 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0/part-r-00000, dataSize=26164, replicationType=RATIS, replicationFactor=THREE, Transaction=170} | ret=SUCCESS |  
2025-03-04 04:09:55,347 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=wordcount-9D86O400.txt/_temporary/1/_temporary/attempt_1741061316365_0002_r_000000_0, dstKey=wordcount-9D86O400.txt/_temporary/1/task_1741061316365_0002_r_000000, Transaction=172} | ret=SUCCESS |  
2025-03-04 04:09:55,394 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/COMMIT_STARTED, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=174} | ret=SUCCESS |  
2025-03-04 04:09:55,413 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=COMMIT_KEY {volume=volume1, bucket=bucket1, key=user/hadoop/.staging/job_1741061316365_0002/COMMIT_STARTED, dataSize=0, replicationType=RATIS, replicationFactor=THREE, Transaction=176} | ret=SUCCESS |  
2025-03-04 04:09:55,472 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=RENAME_KEY {volume=volume1, bucket=bucket1, dataSize=0, srcKey=wordcount-9D86O400.txt/_temporary/1/task_1741061316365_0002_r_000000/part-r-00000, dstKey=wordcount-9D86O400.txt/part-r-00000, Transaction=178} | ret=SUCCESS |  
2025-03-04 04:09:55,485 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=DELETE_KEY {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_temporary, Transaction=180} | ret=SUCCESS |  
2025-03-04 04:09:55,498 | INFO  | OMAudit | user=hadoop | ip=172.18.0.15 | op=CREATE_FILE {volume=volume1, bucket=bucket1, key=wordcount-9D86O400.txt/_SUCCESS, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE, Transaction=182} | ret=SUCCESS |  
