2023-06-22 08:16:46,841 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-06-22 08:16:46,910 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-22 08:16:46,913 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-22 08:16:47,146 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-06-22 08:16:47,350 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-06-22 08:16:49,252 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=bd6f995d-9db9-4df1-924d-caf45f64d8b0(6211311d1939/172.18.0.3)} | ret=SUCCESS |  
2023-06-22 08:16:51,349 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=bd6f995d-9db9-4df1-924d-caf45f64d8b0, term=2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a9b82a5e-7fe2-446e-a3c8-0290637d85aa" uuid128 { mostSigBits: -6217172700224142226 leastSigBits: -6645058431017450070 } } type: RATIS factor: ONE datanode { uuid: "bd6f995d-9db9-4df1-924d-caf45f64d8b0" ipAddress: "172.18.0.3" hostName: "compatibility_datanode_1.compatibility_default" ports { name: "HTTP" value: 9882 } ports { name: "CLIENT_RPC" value: 9864 } ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bd6f995d-9db9-4df1-924d-caf45f64d8b0" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4796446450769113615 leastSigBits: -7904438620044076880 } } cmdId: 1687421809243 priority: 1 } term: 2 encodedToken: "" deadlineMsSinceEpoch: 0 ]} | ret=SUCCESS |  
2023-06-22 08:16:52,823 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=bd6f995d-9db9-4df1-924d-caf45f64d8b0, term=2, command=[]} | ret=SUCCESS |  
2023-06-22 08:16:53,953 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-06-22 08:16:58,170 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=bd6f995d-9db9-4df1-924d-caf45f64d8b0, term=2, command=[]} | ret=SUCCESS |  
2023-06-22 08:16:59,343 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-06-22 08:17:27,900 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=bd6f995d-9db9-4df1-924d-caf45f64d8b0, term=2, command=[]} | ret=SUCCESS |  
2023-06-22 08:17:27,924 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_CONTAINER_WITH_PIPELINE {containerID=#1} | ret=SUCCESS |  
