2026-02-26 08:50:56,960 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-26 08:51:03,570 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-26 08:51:03,640 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-26 08:51:08,772 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-baf36fc6-0d18-49fc-a8ed-e8cf9cc30155","scmId":"c8cbdb36-5e37-4621-9687-2dcbceca7ec6","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-26 08:51:12,182 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-26 08:51:24,075 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-baf36fc6-0d18-49fc-a8ed-e8cf9cc30155","scmId":"3265f111-7f5d-4402-91bc-1998dd4166dd","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-26 08:51:43,994 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-26 08:51:44,362 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"87b4c3c5-72c7-4f65-99cf-001460ff738d(85a183f95ef7/172.25.0.103)"} | ret=SUCCESS |  
2026-02-26 08:51:44,626 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-26 08:51:44,914 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"cc544fc2-8ce6-4c2f-adee-cf46bafc54ea(260c841e81f8/172.25.0.104)"} | ret=SUCCESS |  
2026-02-26 08:51:45,195 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
