2023-09-12 09:57:25,211 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-12 09:57:25,341 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:25,342 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:25,342 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:25,343 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:25,357 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:25,391 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 09:57:26,887 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=56b0a53b-4a9f-46d3-8180-8b459f8399c5(f531388945fc/172.18.0.5)} | ret=SUCCESS |  
2023-09-12 09:57:27,043 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {datanodeDetails=e70cf702-5bfd-48d3-858e-11c09b5f0a9a(8d93b3285746/172.18.0.6)} | ret=SUCCESS |  
2023-09-12 09:57:27,489 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-12 09:57:28,382 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=3343f17c-77c2-41f9-b388-e025e0a478f6(42840cf42b8d/172.18.0.3)} | ret=SUCCESS |  
