2024-01-17 10:01:04,170 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.9 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,219 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,219 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.14 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:04,220 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-17 10:01:05,392 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.11 | op=REGISTER {datanodeDetails=e85ae7f8-67cf-4bd4-91f6-25b362636f2c(15a24ab0dc50/172.24.0.11)} | ret=SUCCESS |  
2024-01-17 10:01:05,419 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.14 | op=REGISTER {datanodeDetails=adc9955b-2011-45b6-a3da-9878c7f1e084(62a619a7e613/172.24.0.14)} | ret=SUCCESS |  
2024-01-17 10:01:05,656 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.5 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-01-17 10:01:05,720 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.12 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-01-17 10:01:06,303 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.15 | op=REGISTER {datanodeDetails=1ca42c6d-2692-48ad-a1dc-6eaddb1a4229(516fa6eaf119/172.24.0.15)} | ret=SUCCESS |  
2024-01-17 10:01:06,326 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.13 | op=REGISTER {datanodeDetails=b0f96d2a-c36f-4742-8272-6921e752ac37(d2db3403b1a5/172.24.0.13)} | ret=SUCCESS |  
2024-01-17 10:01:06,786 | INFO  | SCMAudit | user=hadoop | ip=172.24.0.8 | op=REGISTER {datanodeDetails=89e912f2-1f8e-4abc-a227-cdcfded56fa8(4d7af33bf199/172.24.0.8)} | ret=SUCCESS |  
