2026-02-12 16:20:58,456 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:21:00,402 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92(7dd19f3f5da2/172.25.0.102)"} | ret=SUCCESS |  
2026-02-12 16:21:01,043 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:21:01,466 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:21:02,373 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:03,002 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5(9500004c695e/172.25.0.104)"} | ret=SUCCESS |  
2026-02-12 16:21:03,111 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:03,149 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:03,294 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"77616cc7-8344-4640-9072-60aa3c5da805(e59bc6ed1f05/172.25.0.103)"} | ret=SUCCESS |  
2026-02-12 16:21:04,253 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:04,645 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:04,781 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:04,799 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:05,210 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:05,509 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:05,516 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:06,386 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:06,739 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:06,909 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:07,575 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:09,139 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:09,162 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:09,890 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:11,156 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"77616cc7-8344-4640-9072-60aa3c5da805","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:11,195 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"c82169e6-0dd1-4cbf-a467-fff8d3a513b5","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:21:11,595 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"bd3d8c96-ca7d-4c0c-8bde-0d77b5236f92","command":"[]"} | ret=SUCCESS |  
