2026-02-26 08:55:37,445 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-26 08:55:38,876 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"92994319-3fed-43f7-b51d-b6c84f58ec7e(177a7ab4f861/172.25.0.103)"} | ret=SUCCESS |  
2026-02-26 08:55:38,925 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-26 08:55:39,736 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"41d6f29a-ed6e-4cd7-93ed-cb30c66d0105(dea5cbfbaedc/172.25.0.104)"} | ret=SUCCESS |  
2026-02-26 08:55:40,516 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"92994319-3fed-43f7-b51d-b6c84f58ec7e","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:40,765 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"92994319-3fed-43f7-b51d-b6c84f58ec7e","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:40,776 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"92994319-3fed-43f7-b51d-b6c84f58ec7e","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:41,099 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-26 08:55:41,703 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"41d6f29a-ed6e-4cd7-93ed-cb30c66d0105","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:41,825 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"5b663ff3-57e8-4276-b014-fb2ee4aebc92(5a0c6927c78b/172.25.0.102)"} | ret=SUCCESS |  
2026-02-26 08:55:41,970 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"92994319-3fed-43f7-b51d-b6c84f58ec7e","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:42,004 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"41d6f29a-ed6e-4cd7-93ed-cb30c66d0105","command":"[]"} | ret=SUCCESS |  
2026-02-26 08:55:42,070 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"41d6f29a-ed6e-4cd7-93ed-cb30c66d0105","command":"[]"} | ret=SUCCESS |  
