2026-02-24 04:49:05,286 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-24 04:49:05,286 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-24 04:49:05,285 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-24 04:49:06,552 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {"datanodeDetails":"48f2443f-57a2-4477-894e-b1249c4e32c3(23fb789153f1/172.18.0.3)"} | ret=SUCCESS |  
2026-02-24 04:49:06,565 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {"datanodeDetails":"f1535ee5-1fdf-48bb-83ca-252671f3e0f3(3573a97c40da/172.18.0.9)"} | ret=SUCCESS |  
2026-02-24 04:49:06,622 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {"datanodeDetails":"d921e37b-6038-4179-b88a-fb9d69564d1b(ed7e37a1a099/172.18.0.8)"} | ret=SUCCESS |  
2026-02-24 04:49:08,434 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {"datanodeUUID":"48f2443f-57a2-4477-894e-b1249c4e32c3","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:08,524 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"f1535ee5-1fdf-48bb-83ca-252671f3e0f3","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:08,532 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"d921e37b-6038-4179-b88a-fb9d69564d1b","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:10,339 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-24 04:49:10,426 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-24 04:49:10,570 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {"datanodeUUID":"48f2443f-57a2-4477-894e-b1249c4e32c3","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:10,571 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"d921e37b-6038-4179-b88a-fb9d69564d1b","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:10,573 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {"datanodeUUID":"f1535ee5-1fdf-48bb-83ca-252671f3e0f3","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:11,324 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-24 04:49:11,426 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-24 04:49:12,539 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-24 04:49:13,544 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-24 04:49:14,512 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-24 04:49:14,550 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-24 04:49:15,554 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-24 04:49:15,569 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {"datanodeUUID":"d921e37b-6038-4179-b88a-fb9d69564d1b","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-24 04:49:15,572 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {"datanodeUUID":"48f2443f-57a2-4477-894e-b1249c4e32c3","term":"2","command":"[]"} | ret=SUCCESS |  
