2024-01-20 11:47:54,520 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-01-20 11:47:56,053 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-20 11:47:56,230 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-20 11:47:56,881 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2024-01-20 11:47:58,023 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=REGISTER {datanodeDetails=65c2497e-157f-4a9b-bdbd-8fb2e6f80129{ip: 172.21.0.5, host: 8cd7e6f4d8d4, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-01-20 11:47:58,117 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=REGISTER {datanodeDetails=247cb05a-cd1f-436a-814b-89c0886e7bdb{ip: 172.21.0.6, host: a0e9c1643ceb, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-01-20 11:47:58,751 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=REGISTER {datanodeDetails=1038678f-54b3-494a-a34d-d9d82f2869c3{ip: 172.21.0.10, host: 4140c4f6a18e, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2024-01-20 11:47:58,786 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-01-20 11:47:58,794 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-01-20 11:47:59,037 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-01-20 11:47:59,397 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.3 | op=LIST_PIPELINE null | ret=SUCCESS |  
2024-01-20 11:47:59,852 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-01-20 11:47:59,916 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=SEND_HEARTBEAT {datanodeUUID=65c2497e-157f-4a9b-bdbd-8fb2e6f80129, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "bbe4ad19-becc-40c7-b360-35bcc40f5ce0" uuid128 { mostSigBits: -4907607367840153401 leastSigBits: -5521354058296763168 } } type: RATIS factor: ONE datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } cmdId: 1705751277939 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "fa1522bd-03c9-4322-98e8-4eccfa2fa70a" uuid128 { mostSigBits: -426396394508958942 leastSigBits: -7428600943069911286 } } type: RATIS factor: THREE datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } cmdId: 1705751277942 priority: 1 priority: 0 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "398676a6-658b-46d0-9a4f-1c1b6e4aee33" uuid128 { mostSigBits: 4145130964081395408 leastSigBits: -7327607164568408525 } } type: RATIS factor: THREE datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } cmdId: 1705751277943 priority: 1 priority: 0 priority: 0 } ]} | ret=SUCCESS |  
2024-01-20 11:48:00,080 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=SEND_HEARTBEAT {datanodeUUID=247cb05a-cd1f-436a-814b-89c0886e7bdb, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "b856b5db-235d-4a0b-8ed9-3225196162f0" uuid128 { mostSigBits: -5163739969937913333 leastSigBits: -8153430515456580880 } } type: RATIS factor: ONE datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } cmdId: 1705751277940 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "fa1522bd-03c9-4322-98e8-4eccfa2fa70a" uuid128 { mostSigBits: -426396394508958942 leastSigBits: -7428600943069911286 } } type: RATIS factor: THREE datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } cmdId: 1705751277942 priority: 1 priority: 0 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "398676a6-658b-46d0-9a4f-1c1b6e4aee33" uuid128 { mostSigBits: 4145130964081395408 leastSigBits: -7327607164568408525 } } type: RATIS factor: THREE datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } cmdId: 1705751277943 priority: 1 priority: 0 priority: 0 } ]} | ret=SUCCESS |  
2024-01-20 11:48:00,724 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=SEND_HEARTBEAT {datanodeUUID=1038678f-54b3-494a-a34d-d9d82f2869c3, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "df560737-940b-4ac4-8e8f-7d730115d0e2" uuid128 { mostSigBits: -2353685819966141756 leastSigBits: -8174176865761242910 } } type: RATIS factor: ONE datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } cmdId: 1705751277941 priority: 1 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "fa1522bd-03c9-4322-98e8-4eccfa2fa70a" uuid128 { mostSigBits: -426396394508958942 leastSigBits: -7428600943069911286 } } type: RATIS factor: THREE datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } cmdId: 1705751277942 priority: 1 priority: 0 priority: 0 } , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "398676a6-658b-46d0-9a4f-1c1b6e4aee33" uuid128 { mostSigBits: 4145130964081395408 leastSigBits: -7327607164568408525 } } type: RATIS factor: THREE datanode { uuid: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" ipAddress: "172.21.0.5" hostName: "xcompat_datanode_2.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "65c2497e-157f-4a9b-bdbd-8fb2e6f80129" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7332503949187959451 leastSigBits: -4774502031400894167 } } datanode { uuid: "1038678f-54b3-494a-a34d-d9d82f2869c3" ipAddress: "172.21.0.10" hostName: "xcompat_datanode_3.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1038678f-54b3-494a-a34d-d9d82f2869c3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 1168797968601663818 leastSigBits: -6679443149793236541 } } datanode { uuid: "247cb05a-cd1f-436a-814b-89c0886e7bdb" ipAddress: "172.21.0.6" hostName: "xcompat_datanode_1.xcompat_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "247cb05a-cd1f-436a-814b-89c0886e7bdb" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2629170186512450410 leastSigBits: -9130052359547880485 } } cmdId: 1705751277943 priority: 1 priority: 0 priority: 0 } ]} | ret=SUCCESS |  
2024-01-20 11:48:00,855 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-01-20 11:48:00,890 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=SEND_HEARTBEAT {datanodeUUID=65c2497e-157f-4a9b-bdbd-8fb2e6f80129, command=[]} | ret=SUCCESS |  
2024-01-20 11:48:00,990 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.5 | op=SEND_HEARTBEAT {datanodeUUID=65c2497e-157f-4a9b-bdbd-8fb2e6f80129, command=[]} | ret=SUCCESS |  
2024-01-20 11:48:01,150 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=SEND_HEARTBEAT {datanodeUUID=247cb05a-cd1f-436a-814b-89c0886e7bdb, command=[]} | ret=SUCCESS |  
2024-01-20 11:48:01,337 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.6 | op=SEND_HEARTBEAT {datanodeUUID=247cb05a-cd1f-436a-814b-89c0886e7bdb, command=[]} | ret=SUCCESS |  
2024-01-20 11:48:01,576 | INFO  | SCMAudit | user=hadoop | ip=172.21.0.10 | op=SEND_HEARTBEAT {datanodeUUID=1038678f-54b3-494a-a34d-d9d82f2869c3, command=[]} | ret=SUCCESS |  
