2026-08-10 06:38:08,677 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-10 06:38:09,529 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,529 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,530 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,537 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,561 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,561 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.14 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 06:38:09,804 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-10 06:38:10,821 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-10 06:38:11,131 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=REGISTER {"datanodeDetails":"d1f45139-2e34-4044-9a96-b5670f39a580(ccbb6d24d6be/172.18.0.13)"} | ret=SUCCESS |  
2026-08-10 06:38:11,348 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.14 | op=REGISTER {"datanodeDetails":"f5475b57-e672-48c3-a97d-208d32c36ce4(bf2665f89ef1/172.18.0.14)"} | ret=SUCCESS |  
2026-08-10 06:38:11,620 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=REGISTER {"datanodeDetails":"ed5e86dc-7624-4a8c-ba1a-10ce62c19e5e(f115949ef50f/172.18.0.12)"} | ret=SUCCESS |  
2026-08-10 06:38:11,825 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-10 06:38:11,890 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-08-10 06:38:11,969 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-08-10 06:38:12,309 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=REGISTER {"datanodeDetails":"27664fdb-a2a0-4f99-97fb-356438c63b5b(f1d674c4d9d1/172.18.0.4)"} | ret=SUCCESS |  
2026-08-10 06:38:12,493 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=REGISTER {"datanodeDetails":"18a8cfe0-b099-4679-b7de-f4945162d9f2(9981858e3dd3/172.18.0.15)"} | ret=SUCCESS |  
2026-08-10 06:38:12,827 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-08-10 06:38:12,942 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"d1f45139-2e34-4044-9a96-b5670f39a580","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"6b37e6e0-cd76-4a5a-add0-0d6f38c0bb4d\" uuid128 { mostSigBits: 7725897538971519578 leastSigBits: -5922218738647516339 } } type: RATIS factor: ONE datanode { uuid: \"d1f45139-2e34-4044-9a96-b5670f39a580\" ipAddress: \"172.18.0.13\" hostName: \"ozone-ha-datanode-4.ozone-ha_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"d1f45139-2e34-4044-9a96-b5670f39a580\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -3317937719435050940 leastSigBits: -7307453891120355968 } level: 3 id { uuid { mostSigBits: -3317937719435050940 leastSigBits: -7307453891120355968 } } } cmdId: 1786343891137 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-08-10 06:38:13,090 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.14 | op=SEND_HEARTBEAT {"datanodeUUID":"f5475b57-e672-48c3-a97d-208d32c36ce4","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"aa89053c-3707-42d8-9c08-6b92ce340fab\" uuid128 { mostSigBits: -6158385259273043240 leastSigBits: -7203389325710192725 } } type: RATIS factor: ONE datanode { uuid: \"f5475b57-e672-48c3-a97d-208d32c36ce4\" ipAddress: \"172.18.0.14\" hostName: \"ozone-ha-datanode-5.ozone-ha_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"f5475b57-e672-48c3-a97d-208d32c36ce4\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -772548377984218941 leastSigBits: -6233790518396752668 } level: 3 id { uuid { mostSigBits: -772548377984218941 leastSigBits: -6233790518396752668 } } } cmdId: 1786343891138 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0, commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"6ba904f5-bbb0-4e0a-8caa-6f460a1e6590\" uuid128 { mostSigBits: 7757737286584782346 leastSigBits: -8310707815750670960 } } type: RATIS factor: THREE datanode { uuid: \"ed5e86dc-7624-4a8c-ba1a-10ce62c19e5e\" ipAddress: \"172.18.0.12\" hostName: \"ozone-ha-datanode-2.ozone-ha_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"ed5e86dc-7624-4a8c-ba1a-10ce62c19e5e\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -1342487357476812148 leastSigBits: -5036694754654314914 } level: 3 id { uuid { mostSigBits: -1342487357476812148 leastSigBits: -5036694754654314914 } } } datanode { uuid: \"18a8cfe0-b099-4679-b7de-f4945162d9f2\" ipAddress: \"172.18.0.15\" hostName: \"ozone-ha-datanode-3.ozone-ha_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"18a8cfe0-b099-4679-b7de-f4945162d9f2\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: 1776898616940119673 leastSigBits: -5197448002081203726 } level: 3 id { uuid { mostSigBits: 1776898616940119673 leastSigBits: -5197448002081203726 } } } datanode { uuid: \"f5475b57-e672-48c3-a97d-208d32c36ce4\" ipAddress: \"172.18.0.14\" hostName: \"ozone-ha-datanode-5.ozone-ha_default\" ports { name: \"STANDALONE\" value: 9859 } ports { name: \"RATIS\" value: 9858 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } networkName: \"f5475b57-e672-48c3-a97d-208d32c36ce4\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 4 uuid128 { mostSigBits: -772548377984218941 leastSigBits: -6233790518396752668 } level: 3 id { uuid { mostSigBits: -772548377984218941 leastSigBits: -6233790518396752668 } } } cmdId: 1786343891142 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
