2026-02-12 16:15:49,370 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:16:00,439 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-12 16:16:00,532 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-12 16:16:03,572 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-790dc918-1699-4621-8de2-0d29e076f4fa","scmId":"097b4e73-78b9-4740-9c1b-34344971df65","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-12 16:16:05,267 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:16:16,807 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-790dc918-1699-4621-8de2-0d29e076f4fa","scmId":"99723d0a-1354-4d3f-bbc9-00405155bc15","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-12 16:16:35,822 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:16:36,483 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"46328b5f-1475-4cc8-ad22-2ae6a8c60e97(e3cf7b35f605/172.25.0.103)"} | ret=SUCCESS |  
2026-02-12 16:16:37,425 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:16:37,736 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"4ddeeade-30eb-4466-b8ca-4df5431f68e4(652ce14c7832/172.25.0.104)"} | ret=SUCCESS |  
2026-02-12 16:16:38,263 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:16:38,434 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"46328b5f-1475-4cc8-ad22-2ae6a8c60e97","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"dadd791c-061c-49bb-966e-49bbb0e3196b\" uuid128 { mostSigBits: -2675849442319644229 leastSigBits: -7607061650106803861 } } type: RATIS factor: ONE datanode { uuid: \"46328b5f-1475-4cc8-ad22-2ae6a8c60e97\" ipAddress: \"172.25.0.103\" hostName: \"ozonesecure-ha-datanode2-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"46328b5f-1475-4cc8-ad22-2ae6a8c60e97\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: 5058258571971873992 leastSigBits: -5971162985777459561 } level: 3 id { uuid { mostSigBits: 5058258571971873992 leastSigBits: -5971162985777459561 } } } cmdId: 1770912996480 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
2026-02-12 16:16:38,601 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"46328b5f-1475-4cc8-ad22-2ae6a8c60e97","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:16:38,641 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"46328b5f-1475-4cc8-ad22-2ae6a8c60e97","term":"2","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:16:38,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"7fbf75c3-eaa1-47ed-bc8c-a49494c85849(44fe72a0c357/172.25.0.102)"} | ret=SUCCESS |  
