2023-08-10 23:25:07,117 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.9 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-08-10 23:25:24,411 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:27,211 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:28,249 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:29,278 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:30,309 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:31,324 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:32,343 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:33,360 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:33,654 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.9 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-08-10 23:25:34,364 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:35,367 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:36,382 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:36,953 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-10 23:25:36,971 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-10 23:25:37,385 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:37,690 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-08-10 23:25:38,388 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:38,899 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.4 | op=REGISTER {datanodeDetails=de0613a7-428f-41f3-bc37-1480c63d6022(cbd69a962551/172.19.0.4)} | ret=SUCCESS |  
2023-08-10 23:25:39,391 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:39,685 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.5 | op=REGISTER {datanodeDetails=75321bc9-ccd3-4b1c-ae80-a3abe1d570f8(89d9d2827db6/172.19.0.5)} | ret=SUCCESS |  
2023-08-10 23:25:40,395 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-08-10 23:25:40,443 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.7 | op=REGISTER {datanodeDetails=7c4a5eb8-dc14-4a8d-96ac-ca6e382ff8e1(da32bd1be5a5/172.19.0.7)} | ret=SUCCESS |  
