2023-02-20 12:13:31,001 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,012 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,012 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,012 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,012 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,150 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-02-20 12:13:31,850 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=REGISTER {datanodeDetails=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb(ozone-ha_datanode_3.ozone-ha_default/172.18.0.10)} | ret=SUCCESS |  
2023-02-20 12:13:33,040 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=REGISTER {datanodeDetails=09649bde-6dab-4603-ac71-c6bc8fec5fa3(ozone-ha_datanode_1.ozone-ha_default/172.18.0.7)} | ret=SUCCESS |  
2023-02-20 12:13:33,187 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=54bd7e14-7480-4202-a1d4-3b54803c6b51(ozone-ha_datanode_2.ozone-ha_default/172.18.0.9)} | ret=SUCCESS |  
2023-02-20 12:13:37,507 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:01,396 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:03,195 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:06,891 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:31,432 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:33,279 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:14:36,823 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:01,361 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:03,149 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:06,828 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:31,372 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:33,152 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:36,839 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:55,666 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:55,788 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:15:55,933 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:12,987 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:13,068 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:13,087 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:41,440 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:41,455 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:16:41,505 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:11,356 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:11,396 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:11,427 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:41,372 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:41,401 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:17:41,410 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:11,342 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:11,370 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:11,442 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:41,363 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:41,376 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:18:41,406 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:19:11,356 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:19:11,370 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
2023-02-20 12:19:11,413 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=8f37ed7c-c78b-48ec-8549-fea6a6a54ebb, command=[]} | ret=SUCCESS |  
2023-02-20 12:19:41,372 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=09649bde-6dab-4603-ac71-c6bc8fec5fa3, command=[]} | ret=SUCCESS |  
2023-02-20 12:19:41,375 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54bd7e14-7480-4202-a1d4-3b54803c6b51, command=[]} | ret=SUCCESS |  
