2023-09-12 10:03:08,567 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-12 10:03:08,571 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-12 10:03:08,623 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-12 10:03:09,181 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 10:03:09,182 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 10:03:09,219 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-12 10:03:16,873 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=632c87a8-0b49-4e1c-a466-66075588470e(461955cc8193/10.9.0.12)} | ret=SUCCESS |  
2023-09-12 10:03:16,890 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=8ecadb2e-d452-4830-a3e6-13785ddd1a9a(d7a35f4c2e69/10.9.0.13)} | ret=SUCCESS |  
2023-09-12 10:03:16,920 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=c9ffecc7-3187-4807-833c-3497b7172fe6(1694fa55b97e/10.9.0.11)} | ret=SUCCESS |  
2023-09-12 10:03:18,612 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=632c87a8-0b49-4e1c-a466-66075588470e, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:18,732 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=632c87a8-0b49-4e1c-a466-66075588470e, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:18,767 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=8ecadb2e-d452-4830-a3e6-13785ddd1a9a, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:19,044 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c9ffecc7-3187-4807-833c-3497b7172fe6, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:19,112 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c9ffecc7-3187-4807-833c-3497b7172fe6, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:19,267 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=8ecadb2e-d452-4830-a3e6-13785ddd1a9a, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:22,080 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=632c87a8-0b49-4e1c-a466-66075588470e, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:22,340 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=8ecadb2e-d452-4830-a3e6-13785ddd1a9a, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:23,030 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-09-12 10:03:49,124 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c9ffecc7-3187-4807-833c-3497b7172fe6, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:52,082 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=632c87a8-0b49-4e1c-a466-66075588470e, term=3, command=[]} | ret=SUCCESS |  
2023-09-12 10:03:52,296 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=8ecadb2e-d452-4830-a3e6-13785ddd1a9a, term=3, command=[]} | ret=SUCCESS |  
