2026-02-12 17:32:14,479 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:32:20,520 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_COUNT {} | ret=SUCCESS |  
2026-02-12 17:32:20,574 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=LIST_PIPELINE {} | ret=SUCCESS |  
2026-02-12 17:32:26,269 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.117 | op=ADD_SCM {"cluster":"CID-cf3aaa96-2108-434e-bc73-5d3e3250513d","scmId":"21ff4642-2f7f-455c-91cc-0647c6cbb652","addr":"scm2.org:9894"} | ret=SUCCESS |  
2026-02-12 17:32:29,208 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:32:45,808 | INFO  | SCMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.118 | op=ADD_SCM {"cluster":"CID-cf3aaa96-2108-434e-bc73-5d3e3250513d","scmId":"438b45f8-361d-42e4-8913-0d3cfa96e9ed","addr":"scm3.org:9894"} | ret=SUCCESS |  
2026-02-12 17:32:59,531 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:32:59,713 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:32:59,916 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"b152daf5-9851-4c2b-85dd-4d6afe017b28(e53c84e04e17/172.25.0.102)"} | ret=SUCCESS |  
2026-02-12 17:33:00,283 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"ab7ff2bc-85c3-4ae8-8a30-cc31fa87e655(5de1ae2bcb2e/172.25.0.104)"} | ret=SUCCESS |  
2026-02-12 17:33:01,915 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"b152daf5-9851-4c2b-85dd-4d6afe017b28","term":"2","command":"[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: \"c60a9f7d-7d12-4ee9-b57c-2bc571ba3434\" uuid128 { mostSigBits: -4176350343114633495 leastSigBits: -5369368528715893708 } } type: RATIS factor: ONE datanode { uuid: \"b152daf5-9851-4c2b-85dd-4d6afe017b28\" ipAddress: \"172.25.0.102\" hostName: \"ozonesecure-ha-datanode1-1.ozonesecure-ha_ozone_net\" ports { name: \"HTTP\" value: 9882 } ports { name: \"CLIENT_RPC\" value: 19864 } ports { name: \"REPLICATION\" value: 9886 } ports { name: \"RATIS\" value: 9858 } ports { name: \"RATIS_ADMIN\" value: 9857 } ports { name: \"RATIS_SERVER\" value: 9856 } ports { name: \"RATIS_DATASTREAM\" value: 9855 } ports { name: \"STANDALONE\" value: 9859 } certSerialId: \"6\" networkName: \"b152daf5-9851-4c2b-85dd-4d6afe017b28\" networkLocation: \"/default-rack\" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 currentVersion: 3 uuid128 { mostSigBits: -5669228232548725717 leastSigBits: -8800792974888699096 } level: 3 id { uuid { mostSigBits: -5669228232548725717 leastSigBits: -8800792974888699096 } } } cmdId: 1770917579911 priority: 1 } term: 2 encodedToken: \"\" deadlineMsSinceEpoch: 0]"} | ret=SUCCESS |  
