2024-03-24 12:05:18,493 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.6 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-24 12:05:21,023 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:23,825 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:24,830 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:25,833 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:26,836 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:27,838 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:28,842 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:29,845 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:30,851 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:31,854 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:32,859 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:33,862 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:34,867 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:35,030 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.6 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-03-24 12:05:35,871 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:36,875 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:37,479 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-24 12:05:37,594 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-24 12:05:37,670 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-24 12:05:37,878 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:38,210 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-24 12:05:38,342 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2024-03-24 12:05:38,882 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:39,434 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=REGISTER {datanodeDetails=165ad6c9-23bb-4b60-a209-0f37fb43c778(dn/172.19.0.8)} | ret=SUCCESS |  
2024-03-24 12:05:39,569 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.11 | op=REGISTER {datanodeDetails=b56dc487-1437-4c61-a277-f7318a61d93d(dn/172.19.0.11)} | ret=SUCCESS |  
2024-03-24 12:05:39,608 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.13 | op=REGISTER {datanodeDetails=3575b633-fb5a-4c41-9ece-c2f97994544f(dn/172.19.0.13)} | ret=SUCCESS |  
2024-03-24 12:05:39,885 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-03-24 12:05:40,157 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.10 | op=REGISTER {datanodeDetails=33dddf06-b56a-4475-8523-ad54a589c1b3(dn/172.19.0.10)} | ret=SUCCESS |  
2024-03-24 12:05:40,277 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.12 | op=REGISTER {datanodeDetails=5697adfb-a5c1-41ef-83dc-c372733f0412(dn/172.19.0.12)} | ret=SUCCESS |  
2024-03-24 12:05:40,888 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
