2023-06-29 17:04:45,581 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-06-29 17:23:39,362 OK[op=GET_METADATA, key=key1, user=om] 
2023-06-29 17:23:39,847 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-06-29 17:23:48,144 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-06-29 17:23:50,554 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10707ms] 
2023-06-29 17:23:58,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10403ms] 
2023-06-29 17:24:09,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=21403ms] 
2023-06-29 17:24:49,784 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:25:00,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10762ms] 
2023-06-29 17:25:11,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=21762ms] 
2023-06-29 17:25:22,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=32762ms] 
2023-06-29 17:25:33,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=43762ms] 
2023-06-29 17:25:44,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=54762ms] 
2023-06-29 17:26:04,950 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:26:15,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10596ms] 
2023-06-29 17:26:39,308 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:26:49,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10238ms] 
2023-06-29 17:27:15,228 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:27:25,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10318ms] 
2023-06-29 17:27:35,817 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=20589ms] 
2023-06-29 17:27:35,824 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=7ms] 
2023-06-29 17:27:46,080 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=30852ms] 
2023-06-29 17:27:46,080 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:27:56,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=41318ms] 
2023-06-29 17:28:07,547 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=52319ms] 
2023-06-29 17:28:18,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=63318ms] 
2023-06-29 17:28:41,831 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:28:52,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10715ms] 
2023-06-29 17:29:02,821 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=20990ms] 
2023-06-29 17:29:02,822 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:29:13,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=31715ms] 
2023-06-29 17:29:27,403 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-06-29 17:29:37,546 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10143ms] 
