2026-02-12 17:24:26,305 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:24:26,524 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:24:27,076 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 17:24:27,426 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {"datanodeDetails":"eafa6924-f527-4e12-ad0e-c2c4f272ed51(dn3/10.9.0.13)"} | ret=SUCCESS |  
2026-02-12 17:24:27,728 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {"datanodeDetails":"ed48a3ad-caba-4794-b367-92ee4c1721f8(dn1/10.9.0.11)"} | ret=SUCCESS |  
2026-02-12 17:24:28,659 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {"datanodeDetails":"6bc29232-1fae-41b8-9e13-f667a282ae37(dn2/10.9.0.12)"} | ret=SUCCESS |  
2026-02-12 17:24:29,385 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"eafa6924-f527-4e12-ad0e-c2c4f272ed51","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:29,722 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"ed48a3ad-caba-4794-b367-92ee4c1721f8","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:30,656 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"6bc29232-1fae-41b8-9e13-f667a282ae37","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:31,605 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:24:31,608 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:24:31,718 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-12 17:24:32,129 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 17:24:32,326 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"6bc29232-1fae-41b8-9e13-f667a282ae37","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:32,461 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"eafa6924-f527-4e12-ad0e-c2c4f272ed51","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:33,045 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"ed48a3ad-caba-4794-b367-92ee4c1721f8","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:33,812 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"6bc29232-1fae-41b8-9e13-f667a282ae37","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:35,117 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"ed48a3ad-caba-4794-b367-92ee4c1721f8","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 17:24:54,557 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=ALLOCATE_BLOCK {"replication":"RATIS/ONE","owner":"omservice","size":"268435456","sampleBlocks":"[conID: 4 locID: 117883640217601001]","num":"1","client":"","allocated":"1"} | ret=SUCCESS |  
2026-02-12 17:24:58,579 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {"containerIDs":"#4,"} | ret=SUCCESS |  
