2026-02-12 16:06:56,091 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:06:56,270 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:06:56,441 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:06:58,351 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {"datanodeDetails":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6(dn3/10.9.0.13)"} | ret=SUCCESS |  
2026-02-12 16:06:58,615 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {"datanodeDetails":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2(dn2/10.9.0.12)"} | ret=SUCCESS |  
2026-02-12 16:06:58,701 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {"datanodeDetails":"bc846def-5835-48fd-8aa2-a570b22c8c91(dn1/10.9.0.11)"} | ret=SUCCESS |  
2026-02-12 16:06:59,892 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-12 16:06:59,930 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:06:59,999 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:07:00,096 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:07:00,363 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:00,657 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:00,722 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:01,956 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:02,131 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:02,314 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:04,076 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"3","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:04,086 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","term":"3","command":"[]"} | ret=SUCCESS |  
