2026-02-12 16:07:50,319 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:07:51,539 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:07:51,721 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION {} | ret=SUCCESS |  
2026-02-12 16:07:52,715 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {"datanodeDetails":"bc846def-5835-48fd-8aa2-a570b22c8c91(dn1/10.9.0.11)"} | ret=SUCCESS |  
2026-02-12 16:07:53,940 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {"datanodeDetails":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2(dn2/10.9.0.12)"} | ret=SUCCESS |  
2026-02-12 16:07:54,182 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {"datanodeDetails":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6(dn3/10.9.0.13)"} | ret=SUCCESS |  
2026-02-12 16:07:54,662 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:55,311 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:07:55,385 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:07:55,955 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:55,973 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:56,185 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:56,332 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO {} | ret=SUCCESS |  
2026-02-12 16:07:56,672 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE {} | ret=SUCCESS |  
2026-02-12 16:07:56,848 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {"datanodeUUID":"bc846def-5835-48fd-8aa2-a570b22c8c91","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:57,388 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:57,627 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {"datanodeUUID":"31b6d9be-440b-4e57-b83a-3cf438bfb1f6","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:07:58,347 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {"datanodeUUID":"fbf8835f-0aaa-41fd-83ca-6a90ddce2ae2","term":"4","command":"[]"} | ret=SUCCESS |  
2026-02-12 16:08:17,148 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=ALLOCATE_BLOCK {"replication":"RATIS/ONE","owner":"omservice","size":"268435456","sampleBlocks":"[conID: 6 locID: 117883640217601001]","num":"1","client":"","allocated":"1"} | ret=SUCCESS |  
2026-02-12 16:08:21,270 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {"containerIDs":"#6,"} | ret=SUCCESS |  
