2023-09-13 13:05:13,298 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-09-13 13:05:13,423 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:13,423 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:13,439 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:13,440 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:13,456 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:13,457 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-09-13 13:05:16,899 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {datanodeDetails=73f135fd-6dd4-4128-9a11-e12c81ae8a6d(e2b5f53b4082/172.18.0.6)} | ret=SUCCESS |  
2023-09-13 13:05:16,900 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=REGISTER {datanodeDetails=162b3ca4-930e-43a8-942f-4da94d75ca6c(5660fbd3fe16/172.18.0.7)} | ret=SUCCESS |  
2023-09-13 13:05:17,019 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=9e3f8147-0531-4d4c-a5af-e010a3c90f6d(632c9a13a160/172.18.0.5)} | ret=SUCCESS |  
2023-09-13 13:05:17,242 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
