2025-06-14 12:31:53,763 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:31:53,762 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:31:53,763 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:14,740 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=REGISTER {datanodeDetails=7bbbebf7-519f-4958-b333-6a72e5c8307d(ozone-ha-datanode-2.ozone-ha_default/172.18.0.13)} | ret=SUCCESS |  
2025-06-14 12:32:14,980 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=REGISTER {datanodeDetails=f86e3ead-1cbf-41ab-8a6b-5874e397a62d(ozone-ha-datanode-3.ozone-ha_default/172.18.0.16)} | ret=SUCCESS |  
2025-06-14 12:32:15,071 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=REGISTER {datanodeDetails=f24e60a8-4916-4618-8377-791f47a3115d(ozone-ha-datanode-1.ozone-ha_default/172.18.0.15)} | ret=SUCCESS |  
2025-06-14 12:32:16,025 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,366 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,554 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,785 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,818 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:17,135 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:21,330 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:21,897 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:22,077 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:22,161 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,787 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,855 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,868 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:30,799 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:30,813 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:30,840 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:34,297 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:34,317 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:34,331 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:04,298 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:04,314 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:04,319 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:34,300 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:34,320 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:33:34,331 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:04,299 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:04,314 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:04,325 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:34,300 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:34,314 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:34:34,321 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:04,299 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:04,318 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:04,325 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:34,357 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:34,380 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:35:34,394 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:04,306 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:04,338 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:04,342 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:34,324 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:34,348 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:36:34,357 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
