2025-06-14 12:32:00,234 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:00,229 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:00,231 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:00,231 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:00,232 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=GET_VERSION null | ret=SUCCESS |  
2025-06-14 12:32:14,771 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=REGISTER {datanodeDetails=7bbbebf7-519f-4958-b333-6a72e5c8307d(ozone-ha-datanode-2.ozone-ha_default/172.18.0.13)} | ret=SUCCESS |  
2025-06-14 12:32:14,997 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=REGISTER {datanodeDetails=f86e3ead-1cbf-41ab-8a6b-5874e397a62d(ozone-ha-datanode-3.ozone-ha_default/172.18.0.16)} | ret=SUCCESS |  
2025-06-14 12:32:15,072 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=REGISTER {datanodeDetails=f24e60a8-4916-4618-8377-791f47a3115d(ozone-ha-datanode-1.ozone-ha_default/172.18.0.15)} | ret=SUCCESS |  
2025-06-14 12:32:16,170 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,399 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,621 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,758 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:16,804 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:17,142 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:21,336 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:21,892 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:22,078 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:22,176 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,791 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,857 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.15 | op=SEND_HEARTBEAT {datanodeUUID=f24e60a8-4916-4618-8377-791f47a3115d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:28,865 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:30,798 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.16 | op=SEND_HEARTBEAT {datanodeUUID=f86e3ead-1cbf-41ab-8a6b-5874e397a62d, command=[]} | ret=SUCCESS |  
2025-06-14 12:32:30,818 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.13 | op=SEND_HEARTBEAT {datanodeUUID=7bbbebf7-519f-4958-b333-6a72e5c8307d, command=[]} | ret=SUCCESS |  
