2023-07-19 10:43:24,473 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-19 11:04:58,048 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-19 11:04:58,568 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-19 11:05:08,618 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10051ms] 
2023-07-19 11:05:08,814 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:05:19,177 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10363ms] 
2023-07-19 11:05:19,183 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=5ms] 
2023-07-19 11:05:29,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=20798ms] 
2023-07-19 11:05:47,788 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:05:58,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10824ms] 
2023-07-19 11:06:15,853 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:06:26,613 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10760ms] 
2023-07-19 11:07:57,811 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:08:08,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10801ms] 
2023-07-19 11:08:22,575 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:08:32,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10038ms] 
2023-07-19 11:08:46,455 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:08:56,613 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10158ms] 
2023-07-19 11:09:16,550 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:09:26,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10062ms] 
2023-07-19 11:09:41,573 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:09:51,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10039ms] 
2023-07-19 11:10:05,349 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:10:15,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10263ms] 
2023-07-19 11:10:28,122 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:10:38,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10490ms] 
2023-07-19 11:10:53,515 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:11:03,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10097ms] 
2023-07-19 11:11:20,179 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:11:30,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10433ms] 
2023-07-19 11:11:43,832 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:11:54,613 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10780ms] 
2023-07-19 11:12:08,008 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:12:18,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10604ms] 
2023-07-19 11:12:34,617 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:12:45,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10995ms] 
2023-07-19 11:13:06,089 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:13:16,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10523ms] 
2023-07-19 11:13:33,831 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:13:44,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10781ms] 
2023-07-19 11:14:06,203 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-19 11:14:16,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10410ms] 
2023-07-19 11:14:37,571 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:14:47,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10041ms] 
2023-07-19 11:15:10,990 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:15:21,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10622ms] 
2023-07-19 11:15:48,428 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:15:58,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10184ms] 
2023-07-19 11:16:09,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21184ms] 
2023-07-19 11:16:20,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=32184ms] 
2023-07-19 11:16:31,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=43184ms] 
2023-07-19 11:16:42,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=54184ms] 
2023-07-19 11:16:53,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=65184ms] 
2023-07-19 11:17:31,890 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:17:42,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10722ms] 
2023-07-19 11:17:53,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=21722ms] 
2023-07-19 11:18:04,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=32722ms] 
2023-07-19 11:18:21,515 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-19 11:18:31,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10097ms] 
2023-07-19 11:18:42,612 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21097ms] 
