2023-12-06 16:32:24,045 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:24,462 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=volyit0s, creationTime=1701880344395, modificationTime=1701880344395, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2023-12-06 16:32:27,797 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:28,137 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:28,206 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=CREATE_BUCKET {volume=volyit0s, bucket=default, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1701880348197, bucketEncryptionKey=null, modificationTime=1701880348197, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-12-06 16:32:31,432 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:31,776 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:31,839 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=CREATE_BUCKET {volume=volyit0s, bucket=ratis, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1701880351833, bucketEncryptionKey=null, modificationTime=1701880351833, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-12-06 16:32:34,989 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:35,306 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:35,361 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=CREATE_BUCKET {volume=volyit0s, bucket=ecbucket, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1701880355356, bucketEncryptionKey=null, modificationTime=1701880355356, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-12-06 16:32:38,412 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:38,690 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:38,715 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=default} | ret=SUCCESS |  
2023-12-06 16:32:38,807 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=default} | ret=SUCCESS |  
2023-12-06 16:32:39,063 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=ALLOCATE_KEY {volume=volyit0s, bucket=default, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-12-06 16:32:41,536 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=COMMIT_KEY {volume=volyit0s, bucket=default, key=3mb, dataSize=3145728, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-12-06 16:32:44,552 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:44,836 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:44,856 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=ratis} | ret=SUCCESS |  
2023-12-06 16:32:44,904 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=ratis} | ret=SUCCESS |  
2023-12-06 16:32:44,916 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=ALLOCATE_KEY {volume=volyit0s, bucket=ratis, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-12-06 16:32:46,528 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=COMMIT_KEY {volume=volyit0s, bucket=ratis, key=3mb, dataSize=3145728, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-12-06 16:32:49,865 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:50,111 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:50,129 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=ecbucket} | ret=SUCCESS |  
2023-12-06 16:32:50,167 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=READ_BUCKET {volume=volyit0s, bucket=ecbucket} | ret=SUCCESS |  
2023-12-06 16:32:50,203 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=ALLOCATE_KEY {volume=volyit0s, bucket=ecbucket, key=3mb, dataSize=3145728, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-12-06 16:32:52,830 | INFO  | OMAudit | user=hadoop | ip=172.24.0.7 | op=COMMIT_KEY {volume=volyit0s, bucket=ecbucket, key=3mb, dataSize=3145728, replicationType=EC, replicationFactor=ZERO} | ret=SUCCESS |  
2023-12-06 16:32:56,580 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:56,657 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
2023-12-06 16:32:56,667 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=READ_BUCKET {volume=volyit0s, bucket=ratis} | ret=SUCCESS |  
2023-12-06 16:32:56,796 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=READ_KEY {volume=volyit0s, bucket=ratis, key=3mb, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-12-06 16:32:59,244 | INFO  | OMAudit | user=hadoop | ip=172.24.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:32:59,960 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-12-06 16:33:00,063 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=READ_VOLUME {volume=volyit0s} | ret=SUCCESS |  
