2025-09-23 18:53:58,388 | INFO  | DNAudit | user=null | ip=null | op=CREATE_CONTAINER {"containerID":"2","containerType":"KeyValueContainer"} | ret=SUCCESS |  
2025-09-23 18:53:58,390 | INFO  | DNAudit | user=null | ip=null | op=CREATE_CONTAINER {"containerID":"3","containerType":"KeyValueContainer"} | ret=SUCCESS |  
2025-09-23 18:53:58,735 | INFO  | DNAudit | user=null | ip=null | op=CREATE_CONTAINER {"containerID":"4","containerType":"KeyValueContainer"} | ret=SUCCESS |  
2025-09-23 18:53:59,153 | INFO  | DNAudit | user=null | ip=null | op=CREATE_CONTAINER {"containerID":"1","containerType":"KeyValueContainer"} | ret=SUCCESS |  
2025-09-23 18:53:59,161 | INFO  | DNAudit | user=null | ip=null | op=CREATE_CONTAINER {"containerID":"5","containerType":"KeyValueContainer"} | ret=SUCCESS |  
2025-09-23 18:54:17,854 | INFO  | DNAudit | user=null | ip=null | op=CLOSE_CONTAINER {"containerID":"2"} | ret=SUCCESS |  
2025-09-23 18:54:28,395 | INFO  | DNAudit | user=null | ip=null | op=CLOSE_CONTAINER {"containerID":"4"} | ret=SUCCESS |  
2025-09-23 18:54:29,029 | INFO  | DNAudit | user=null | ip=null | op=CLOSE_CONTAINER {"containerID":"3"} | ret=SUCCESS |  
2025-09-23 18:54:29,320 | INFO  | DNAudit | user=null | ip=null | op=CLOSE_CONTAINER {"containerID":"5"} | ret=SUCCESS |  
2025-09-23 18:54:32,018 | INFO  | DNAudit | user=null | ip=null | op=CLOSE_CONTAINER {"containerID":"1"} | ret=SUCCESS |  
