2023-10-02 20:26:59,573 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,574 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,573 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,576 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,576 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,577 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,577 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,583 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,584 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:26:59,649 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2023-10-02 20:27:00,659 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-10-02 20:27:01,965 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=afb53b74-d7b6-43ce-8703-a3ad553c0b23(a5d583466357/172.18.0.9)} | ret=SUCCESS |  
2023-10-02 20:27:01,996 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=4a5c4dfc-ad89-43a4-bd39-cbd1bdaabf36(cb0d9a3e6299/172.18.0.5)} | ret=SUCCESS |  
2023-10-02 20:27:01,997 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=REGISTER {datanodeDetails=69a9d05a-b009-4245-95b3-a508eb920585(400a41e709de/172.18.0.11)} | ret=SUCCESS |  
2023-10-02 20:27:01,997 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {datanodeDetails=09a5e934-6c07-473f-a831-17f116397c4f(ba31e813526d/172.18.0.8)} | ret=SUCCESS |  
2023-10-02 20:27:02,253 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=REGISTER {datanodeDetails=aefe81d8-7fbf-40db-a48a-fd8b984f9ec1(6cfbd63d75ba/172.18.0.10)} | ret=SUCCESS |  
2023-10-02 20:27:02,734 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-10-02 20:27:03,639 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
