2023-06-16 10:57:51,776 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.2 | op=GET_SCM_INFO null | ret=SUCCESS |  
2023-06-16 10:57:52,103 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,106 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,106 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,107 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,108 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,136 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2023-06-16 10:57:52,702 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2023-06-16 10:57:53,437 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.13 | op=LIST_PIPELINE null | ret=SUCCESS |  
2023-06-16 10:57:54,685 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.10 | op=REGISTER {datanodeDetails=c66f720c-aad5-4483-8bbf-1081e4e3807f(b8154315ab4e/172.19.0.10)} | ret=SUCCESS |  
2023-06-16 10:57:54,701 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.7 | op=REGISTER {datanodeDetails=765ac1f0-c4b4-44a4-9621-ef5dfdcaed55(2de74dca05ec/172.19.0.7)} | ret=SUCCESS |  
2023-06-16 10:57:54,925 | INFO  | SCMAudit | user=hadoop | ip=172.19.0.6 | op=REGISTER {datanodeDetails=df808668-d2b2-4b49-bbab-aa54338ae5aa(76ff6eff20ac/172.19.0.6)} | ret=SUCCESS |  
