2026-08-10 19:00:25,314 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 19:00:26,838 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {"datanodeDetails":"89b33903-3d15-4d20-b2d4-6e30d3a6e6fa(2fb9e20f870f/172.25.0.103)"} | ret=SUCCESS |  
2026-08-10 19:00:27,626 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 19:00:27,819 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION {} | ret=SUCCESS |  
2026-08-10 19:00:28,565 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"89b33903-3d15-4d20-b2d4-6e30d3a6e6fa","command":"[]"} | ret=SUCCESS |  
2026-08-10 19:00:28,692 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {"datanodeDetails":"7150d586-346e-4c7b-ac7c-126e1bdc383b(0871a5c00a71/172.25.0.104)"} | ret=SUCCESS |  
2026-08-10 19:00:28,703 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {"datanodeDetails":"790bcc29-d0f0-4b09-9c6c-0fd18cfb9511(27499bd3c6f0/172.25.0.102)"} | ret=SUCCESS |  
2026-08-10 19:00:28,964 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"89b33903-3d15-4d20-b2d4-6e30d3a6e6fa","command":"[]"} | ret=SUCCESS |  
2026-08-10 19:00:28,990 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"89b33903-3d15-4d20-b2d4-6e30d3a6e6fa","command":"[]"} | ret=SUCCESS |  
2026-08-10 19:00:30,236 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {"datanodeUUID":"89b33903-3d15-4d20-b2d4-6e30d3a6e6fa","command":"[]"} | ret=SUCCESS |  
2026-08-10 19:00:30,492 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {"datanodeUUID":"790bcc29-d0f0-4b09-9c6c-0fd18cfb9511","command":"[]"} | ret=SUCCESS |  
2026-08-10 19:00:30,612 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {"datanodeUUID":"7150d586-346e-4c7b-ac7c-126e1bdc383b","command":"[]"} | ret=SUCCESS |  
