2023-07-18 07:54:39,137 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-18 08:17:04,375 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-18 08:17:04,982 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-18 08:17:15,040 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10068ms] 
2023-07-18 08:17:15,048 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=8ms] 
2023-07-18 08:17:15,952 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:17:26,256 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10304ms] 
2023-07-18 08:17:26,256 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:17:36,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=20720ms] 
2023-07-18 08:17:55,590 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:18:05,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10082ms] 
2023-07-18 08:18:23,395 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:18:33,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10277ms] 
2023-07-18 08:20:07,065 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:20:17,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10607ms] 
2023-07-18 08:20:32,070 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:20:42,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10602ms] 
2023-07-18 08:20:55,800 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:21:06,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10872ms] 
2023-07-18 08:21:25,635 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:21:35,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10038ms] 
2023-07-18 08:21:50,963 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:22:01,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10709ms] 
2023-07-18 08:22:14,874 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:22:25,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10798ms] 
2023-07-18 08:22:37,915 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:22:48,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10757ms] 
2023-07-18 08:23:03,524 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:23:13,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10148ms] 
2023-07-18 08:23:30,750 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-18 08:23:41,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10923ms] 
2023-07-18 08:23:54,392 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:24:04,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10280ms] 
2023-07-18 08:24:18,019 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:24:28,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10653ms] 
2023-07-18 08:24:44,913 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:24:55,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10759ms] 
2023-07-18 08:25:15,981 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:25:26,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10691ms] 
2023-07-18 08:25:44,578 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:25:54,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10094ms] 
2023-07-18 08:26:15,761 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:26:26,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10911ms] 
2023-07-18 08:26:46,688 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-18 08:26:57,672 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10984ms] 
