2023-09-12 15:10:01,453 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.19.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:10:24,314 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:10:25,871 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=rootca-volume, creationTime=1694531425843, modificationTime=1694531425843, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775040, updateID=3} | ret=SUCCESS |  
2023-09-12 15:10:33,033 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:10:34,713 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_VOLUME {volume=rootca-volume} | ret=SUCCESS |  
2023-09-12 15:10:34,813 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=CREATE_BUCKET {volume=rootca-volume, bucket=rootca-bucket, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1694531434791, bucketEncryptionKey=null, modificationTime=1694531434791, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2023-09-12 15:10:40,574 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:10:42,117 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_VOLUME {volume=rootca-volume} | ret=SUCCESS |  
2023-09-12 15:10:42,149 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_BUCKET {volume=rootca-volume, bucket=rootca-bucket} | ret=SUCCESS |  
2023-09-12 15:10:42,238 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_BUCKET {volume=rootca-volume, bucket=rootca-bucket} | ret=SUCCESS |  
2023-09-12 15:10:42,493 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=ALLOCATE_KEY {volume=rootca-volume, bucket=rootca-bucket, key=rootca-key, dataSize=38, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2023-09-12 15:10:47,749 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=COMMIT_KEY {volume=rootca-volume, bucket=rootca-bucket, key=rootca-key, dataSize=38, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2023-09-12 15:10:55,584 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:10:56,788 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_VOLUME {volume=rootca-volume} | ret=SUCCESS |  
2023-09-12 15:10:56,820 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_BUCKET {volume=rootca-volume, bucket=rootca-bucket} | ret=SUCCESS |  
2023-09-12 15:10:57,117 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_KEY {volume=rootca-volume, bucket=rootca-bucket, key=rootca-key, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2023-09-12 15:11:02,433 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.19.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:11:09,026 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:11:10,469 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=r-v1, creationTime=1694531470465, modificationTime=1694531470465, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854772992, updateID=11} | ret=SUCCESS |  
2023-09-12 15:11:18,919 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2023-09-12 15:11:20,427 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.7 | op=READ_VOLUME {volume=r-v1} | ret=SUCCESS |  
