2023-07-16 07:55:14,405 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2023-07-16 08:15:24,867 OK[op=GET_METADATA, key=key1, user=om] 
2023-07-16 08:15:25,359 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2023-07-16 08:15:36,001 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=2, interval=10643ms] 
2023-07-16 08:15:36,009 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:15:46,025 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=10016ms] 
2023-07-16 08:15:46,033 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=7ms] 
2023-07-16 08:16:13,042 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:16:23,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10954ms] 
2023-07-16 08:16:38,790 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:16:48,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10206ms] 
2023-07-16 08:18:04,960 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:18:14,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10036ms] 
2023-07-16 08:18:29,255 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:18:39,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10741ms] 
2023-07-16 08:18:52,623 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=1ms] 
2023-07-16 08:19:02,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10374ms] 
2023-07-16 08:19:20,896 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:19:30,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10100ms] 
2023-07-16 08:19:45,130 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:19:55,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10866ms] 
2023-07-16 08:20:08,766 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:20:18,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10230ms] 
2023-07-16 08:20:31,236 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:20:41,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10762ms] 
2023-07-16 08:20:56,363 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:21:06,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10633ms] 
2023-07-16 08:21:22,728 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:21:32,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10268ms] 
2023-07-16 08:21:46,281 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:21:56,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10715ms] 
2023-07-16 08:22:09,210 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:22:19,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10792ms] 
2023-07-16 08:22:34,967 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:22:44,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10029ms] 
2023-07-16 08:23:05,269 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:23:15,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10727ms] 
2023-07-16 08:23:31,937 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:23:41,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10059ms] 
2023-07-16 08:24:01,373 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:24:11,997 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10623ms] 
2023-07-16 08:24:31,749 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:24:41,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10247ms] 
2023-07-16 08:25:02,779 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=2ms] 
2023-07-16 08:25:12,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10219ms] 
2023-07-16 08:25:38,148 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:25:48,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=8, interval=10848ms] 
2023-07-16 08:25:59,739 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=21591ms] 
2023-07-16 08:25:59,740 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:26:09,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=31848ms] 
2023-07-16 08:26:20,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=42848ms] 
2023-07-16 08:26:31,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=53848ms] 
2023-07-16 08:27:06,693 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2023-07-16 08:27:16,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=4, interval=10303ms] 
2023-07-16 08:27:26,999 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=20306ms] 
2023-07-16 08:27:37,996 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=31303ms] 
2023-07-16 08:27:51,660 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
