2024-02-01 18:05:26,217 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.11 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-02-01 18:05:28,194 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:32,326 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:33,328 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:34,330 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:35,333 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:36,336 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:37,362 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:38,365 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:39,368 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:40,372 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:41,375 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:42,378 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:43,380 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:44,131 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.19.0.11 | op=GET_SCM_INFO null | ret=SUCCESS |  
2024-02-01 18:05:44,383 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:45,165 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2024-02-01 18:05:45,166 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2024-02-01 18:05:45,220 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2024-02-01 18:05:45,405 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:46,016 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2024-02-01 18:05:46,185 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.2 | op=GET_VERSION null | ret=SUCCESS |  
2024-02-01 18:05:46,408 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:47,058 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.5 | op=REGISTER {datanodeDetails=00dd29b0-a872-4d37-95d3-e85543918f3f(dn/172.19.0.5)} | ret=SUCCESS |  
2024-02-01 18:05:47,109 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.9 | op=REGISTER {datanodeDetails=6197f77b-f550-485b-8efa-1fede16758a8(dn/172.19.0.9)} | ret=SUCCESS |  
2024-02-01 18:05:47,136 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.6 | op=REGISTER {datanodeDetails=c3350086-6cc4-474e-91c0-301184edbd03(dn/172.19.0.6)} | ret=SUCCESS |  
2024-02-01 18:05:47,420 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2024-02-01 18:05:48,022 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.8 | op=REGISTER {datanodeDetails=040c5bc7-c3de-4dd7-aa13-fc40341a6f9b(dn/172.19.0.8)} | ret=SUCCESS |  
2024-02-01 18:05:48,210 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.19.0.2 | op=REGISTER {datanodeDetails=f86d5d8b-5e92-40d9-89ae-845d527031b5(dn/172.19.0.2)} | ret=SUCCESS |  
2024-02-01 18:05:48,422 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.19.0.4 | op=IN_SAFE_MODE null | ret=SUCCESS |  
